mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,reshuffle,35,189,(3;7;1),(0;0;5),50,160,160.0,30.0 + 50.0 + 30.0
2,1,reshuffle,4,189,(3;7;2),(0;0;4),80,190,190.0,30.0 + 50.0 + 30.0
3,2,reshuffle,335,189,(3;7;3),(0;0;3),110,220,220.0,30.0 + 50.0 + 30.0
4,0,target,189,189,(3;7;4),WS 1 (Port 1),210,340,340.0,30.0 + 60.0 + 30.0 + 10.0
5,0,return,189,189,WS 1 (Port 1),(0;0;2),356,426,426.0,30.0 + 10.0 + 30.0
6,1,reshuffle,386,229,(4;3;1),(0;0;1),225,456,456.0,30.0 + 171.0 + 30.0
7,2,reshuffle,320,229,(4;3;2),(0;0;0),255,486,486.0,30.0 + 171.0 + 30.0
8,0,target,229,229,(4;3;3),WS 1 (Port 1),461,576,576.0,30.0 + 45.0 + 30.0 + 10.0
9,0,return,229,229,WS 1 (Port 1),(0;1;5),608,683,683.0,30.0 + 15.0 + 30.0
10,1,reshuffle,389,232,(4;6;1),(0;1;4),506,713,713.0,30.0 + 147.0 + 30.0
11,2,reshuffle,323,232,(4;6;2),(0;1;3),536,743,743.0,30.0 + 147.0 + 30.0
12,0,target,232,232,(4;6;3),WS 1 (Port 1),728,858,858.0,30.0 + 60.0 + 30.0 + 10.0
13,0,return,232,232,WS 1 (Port 1),(0;1;2),866,941,941.0,30.0 + 15.0 + 30.0
14,1,reshuffle,393,134,(4;10;1),(0;1;1),778,971,971.0,30.0 + 133.0 + 30.0
15,2,reshuffle,327,134,(4;10;2),(0;1;0),808,1001,1001.0,30.0 + 133.0 + 30.0
16,0,reshuffle,236,134,(4;10;3),(0;2;5),1006,1126,1126.0,30.0 + 60.0 + 30.0
17,1,reshuffle,181,134,(4;10;4),(0;2;4),1036,1156,1156.0,30.0 + 60.0 + 30.0
18,2,target,134,134,(4;10;5),WS 1 (Port 1),1066,1216,1216.0,30.0 + 80.0 + 30.0 + 10.0
19,0,return,134,134,WS 1 (Port 1),(1;0;1),1224,1299,1299.0,30.0 + 15.0 + 30.0
20,1,reshuffle,30,184,(3;2;1),(0;2;3),1171,1246,1246.0,30.0 + 15.0 + 30.0
21,2,reshuffle,330,184,(3;2;2),(0;2;2),1241,1316,1316.0,30.0 + 15.0 + 30.0
22,1,reshuffle,239,184,(3;2;3),(0;2;1),1271,1346,1346.0,30.0 + 15.0 + 30.0
23,0,target,184,184,(3;2;4),WS 1 (Port 1),1319,1424,1424.0,30.0 + 35.0 + 30.0 + 10.0
24,0,return,184,184,WS 1 (Port 1),(1;0;0),1440,1515,1515.0,30.0 + 15.0 + 30.0
25,2,reshuffle,33,187,(3;5;1),(0;2;0),1346,1436,1436.0,30.0 + 30.0 + 30.0
26,1,reshuffle,2,187,(3;5;2),(0;3;5),1376,1461,1461.0,30.0 + 25.0 + 30.0
27,2,reshuffle,333,187,(3;5;3),(0;3;4),1466,1551,1551.0,30.0 + 25.0 + 30.0
28,1,target,187,187,(3;5;4),WS 1 (Port 1),1496,1616,1616.0,30.0 + 50.0 + 30.0 + 10.0
29,0,return,187,187,WS 1 (Port 1),(1;1;1),1620,1700,1700.0,30.0 + 20.0 + 30.0
30,2,reshuffle,69,47,(2;8;2),(0;3;3),1586,1681,1681.0,30.0 + 35.0 + 30.0
31,1,target,47,47,(2;8;3),WS 1 (Port 1),1666,1796,1796.0,30.0 + 60.0 + 30.0 + 10.0
32,0,return,47,47,WS 1 (Port 1),(1;1;0),1804,1884,1884.0,30.0 + 20.0 + 30.0
