mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,target,27,27,(2;5;1),WS 2 (Port 1),35,155,155.0,30.0 + 50.0 + 30.0 + 10.0
2,0,return,27,27,WS 2 (Port 1),(0;0;7),169,244,244.0,30.0 + 15.0 + 30.0
3,1,target,12,12,(1;9;1),WS 2 (Port 2),50,185,185.0,30.0 + 65.0 + 30.0 + 10.0
4,1,return,12,12,WS 2 (Port 2),(0;0;6),195,274,274.0,30.0 + 19.0 + 30.0
5,2,target,24,24,(2;8;1),WS 2 (Port 3),50,185,185.0,30.0 + 65.0 + 30.0 + 10.0
6,2,return,24,24,WS 2 (Port 3),(0;0;5),195,304,304.0,30.0 + 49.0 + 30.0
7,0,reshuffle,32,76,(2;0;1),(0;0;4),254,334,334.0,30.0 + 20.0 + 30.0
8,1,reshuffle,54,76,(2;0;2),(0;0;3),284,364,364.0,30.0 + 20.0 + 30.0
9,2,target,76,76,(2;0;3),WS 2 (Port 1),314,409,409.0,30.0 + 25.0 + 30.0 + 10.0
10,0,return,76,76,WS 2 (Port 1),(0;0;2),417,492,492.0,30.0 + 15.0 + 30.0
11,1,reshuffle,31,75,(2;1;1),(0;0;1),379,522,522.0,30.0 + 83.0 + 30.0
12,2,reshuffle,53,75,(2;1;2),(0;0;0),429,552,552.0,30.0 + 63.0 + 30.0
13,0,target,75,75,(2;1;3),WS 2 (Port 1),507,607,607.0,30.0 + 30.0 + 30.0 + 10.0
14,0,return,75,75,WS 2 (Port 1),(0;1;7),615,695,695.0,30.0 + 20.0 + 30.0
