mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,target,16,16,(1;5;1),WS 2 (Port 1),30,145,145.0,30.0 + 45.0 + 30.0 + 10.0
2,0,return,16,16,WS 2 (Port 1),(0;0;7),169,244,244.0,30.0 + 15.0 + 30.0
3,1,reshuffle,28,193,(2;4;1),(0;0;6),30,274,274.0,30.0 + 184.0 + 30.0
4,2,reshuffle,50,193,(2;4;2),(0;0;5),60,304,304.0,30.0 + 184.0 + 30.0
5,0,reshuffle,72,193,(2;4;3),(0;0;4),274,364,364.0,30.0 + 30.0 + 30.0
6,1,reshuffle,94,193,(2;4;4),(0;0;3),304,394,394.0,30.0 + 30.0 + 30.0
7,2,reshuffle,116,193,(2;4;5),(0;0;2),334,424,424.0,30.0 + 30.0 + 30.0
8,0,reshuffle,138,193,(2;4;6),(0;0;1),394,484,484.0,30.0 + 30.0 + 30.0
9,1,target,193,193,(2;4;7),WS 2 (Port 1),424,539,539.0,30.0 + 45.0 + 30.0 + 10.0
10,0,return,193,193,WS 2 (Port 1),(0;0;0),569,644,644.0,30.0 + 15.0 + 30.0
11,2,target,3,3,(5;7;0),WS 2 (Port 1),484,629,629.0,30.0 + 75.0 + 30.0 + 10.0
12,1,return,3,3,WS 2 (Port 1),(0;1;7),631,711,711.0,30.0 + 20.0 + 30.0
13,2,target,22,22,(2;10;1),WS 2 (Port 1),694,839,839.0,30.0 + 75.0 + 30.0 + 10.0
14,0,return,22,22,WS 2 (Port 1),(0;1;6),845,925,925.0,30.0 + 20.0 + 30.0
