mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,reshuffle,183,98,(3;5;2),(0;2;4),40,130,130.0,30.0 + 30.0 + 30.0
2,1,target,98,98,(3;5;3),WS 2 (Port 1),70,195,195.0,30.0 + 55.0 + 30.0 + 10.0
3,0,return,98,98,WS 2 (Port 1),(1;0;1),245,325,325.0,30.0 + 20.0 + 30.0
4,2,target,172,172,(2;7;1),WS 2 (Port 2),45,175,175.0,30.0 + 60.0 + 30.0 + 10.0
5,0,return,172,172,WS 2 (Port 2),(1;0;0),375,455,455.0,30.0 + 20.0 + 30.0
