mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,reshuffle,316,105,(1;7;0),(0;2;4),40,130,130.0,30.0 + 30.0 + 30.0
2,1,reshuffle,5,105,(1;7;1),(0;2;3),70,160,160.0,30.0 + 30.0 + 30.0
3,2,reshuffle,187,105,(1;7;2),(0;2;2),100,190,190.0,30.0 + 30.0 + 30.0
4,0,target,105,105,(1;7;3),WS 2 (Port 1),160,285,285.0,30.0 + 55.0 + 30.0 + 10.0
5,0,return,105,105,WS 2 (Port 1),(1;0;1),301,381,381.0,30.0 + 20.0 + 30.0
6,1,reshuffle,377,117,(2;4;3),(0;2;1),180,260,260.0,30.0 + 20.0 + 30.0
7,2,reshuffle,119,117,(2;4;4),(0;2;0),210,290,290.0,30.0 + 20.0 + 30.0
8,1,reshuffle,185,117,(2;4;5),(0;3;2),280,355,355.0,30.0 + 15.0 + 30.0
9,2,target,117,117,(2;4;6),WS 2 (Port 1),310,425,425.0,30.0 + 45.0 + 30.0 + 10.0
10,0,return,117,117,WS 2 (Port 1),(1;0;0),441,521,521.0,30.0 + 20.0 + 30.0
11,1,reshuffle,368,167,(2;2;0),(0;3;1),370,445,445.0,30.0 + 15.0 + 30.0
12,2,reshuffle,73,167,(2;2;1),(0;3;0),450,525,525.0,30.0 + 15.0 + 30.0
13,1,reshuffle,247,167,(2;2;2),(0;6;6),480,570,570.0,30.0 + 30.0 + 30.0
14,0,reshuffle,291,167,(2;2;3),(0;6;5),536,626,626.0,30.0 + 30.0 + 30.0
15,2,reshuffle,378,167,(2;2;4),(0;6;4),566,656,656.0,30.0 + 30.0 + 30.0
16,1,reshuffle,297,167,(2;2;5),(0;6;3),600,690,690.0,30.0 + 30.0 + 30.0
17,0,reshuffle,120,167,(2;2;6),(0;6;2),656,746,746.0,30.0 + 30.0 + 30.0
18,2,target,167,167,(2;2;7),WS 2 (Port 1),686,791,791.0,30.0 + 35.0 + 30.0 + 10.0
19,0,return,167,167,WS 2 (Port 1),(1;1;2),807,892,892.0,30.0 + 25.0 + 30.0
20,1,reshuffle,3,220,(2;5;2),(0;6;1),705,780,780.0,30.0 + 15.0 + 30.0
21,1,reshuffle,361,220,(2;5;3),(0;6;0),795,870,870.0,30.0 + 15.0 + 30.0
22,2,reshuffle,42,220,(2;5;4),(0;7;2),831,911,911.0,30.0 + 20.0 + 30.0
23,1,reshuffle,11,220,(2;5;5),(0;8;5),885,970,970.0,30.0 + 25.0 + 30.0
24,0,target,220,220,(2;5;6),WS 2 (Port 1),917,1037,1037.0,30.0 + 50.0 + 30.0 + 10.0
25,0,return,220,220,WS 2 (Port 1),(1;1;1),1043,1128,1128.0,30.0 + 25.0 + 30.0
26,2,reshuffle,183,0,(3;5;2),(0;8;4),936,1026,1026.0,30.0 + 30.0 + 30.0
27,1,reshuffle,98,0,(3;5;3),(0;8;3),1000,1090,1090.0,30.0 + 30.0 + 30.0
28,2,reshuffle,224,0,(3;5;4),(0;8;2),1056,1146,1146.0,30.0 + 30.0 + 30.0
29,1,target,0,0,(3;5;5),WS 2 (Port 1),1120,1245,1245.0,30.0 + 55.0 + 30.0 + 10.0
30,0,return,0,0,WS 2 (Port 1),(1;1;0),1253,1338,1338.0,30.0 + 25.0 + 30.0
31,2,reshuffle,87,10,(4;3;0),(0;8;1),1191,1296,1296.0,30.0 + 45.0 + 30.0
32,1,reshuffle,204,10,(4;3;1),(0;9;4),1285,1395,1395.0,30.0 + 50.0 + 30.0
33,2,reshuffle,197,10,(4;3;2),(0;9;3),1341,1451,1451.0,30.0 + 50.0 + 30.0
34,0,reshuffle,80,10,(4;3;3),(0;9;2),1371,1481,1481.0,30.0 + 50.0 + 30.0
35,1,reshuffle,253,10,(4;3;4),(0;9;1),1445,1555,1555.0,30.0 + 50.0 + 30.0
36,2,reshuffle,113,10,(4;3;5),(0;9;0),1501,1611,1611.0,30.0 + 50.0 + 30.0
37,0,target,10,10,(4;3;6),WS 2 (Port 1),1531,1651,1651.0,30.0 + 50.0 + 30.0 + 10.0
38,0,return,10,10,WS 2 (Port 1),(2;0;0),1659,1744,1744.0,30.0 + 25.0 + 30.0
39,1,reshuffle,301,25,(3;2;2),(0;10;0),1605,1720,1720.0,30.0 + 55.0 + 30.0
