mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,reshuffle,374,211,(5;5;2),(0;2;4),50,150,150.0,30.0 + 40.0 + 30.0
2,1,reshuffle,348,211,(5;5;3),(0;2;3),80,180,180.0,30.0 + 40.0 + 30.0
3,2,target,211,211,(5;5;4),WS 2 (Port 1),110,245,245.0,30.0 + 65.0 + 30.0 + 10.0
4,0,return,211,211,WS 2 (Port 1),(1;0;1),249,329,329.0,30.0 + 20.0 + 30.0
5,1,target,13,13,(3;0;0),WS 2 (Port 1),205,305,305.0,30.0 + 30.0 + 30.0 + 10.0
6,1,return,13,13,WS 2 (Port 1),(1;0;0),317,397,397.0,30.0 + 20.0 + 30.0
7,2,target,23,23,(4;5;0),WS 2 (Port 1),295,425,425.0,30.0 + 60.0 + 30.0 + 10.0
8,0,return,23,23,WS 2 (Port 1),(0;2;2),431,516,516.0,30.0 + 25.0 + 30.0
9,1,target,128,128,(3;4;4),WS 2 (Port 1),427,547,547.0,30.0 + 50.0 + 30.0 + 10.0
10,0,return,128,128,WS 2 (Port 1),(0;2;1),591,676,676.0,30.0 + 25.0 + 30.0
