mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,target,193,193,(1;5;0),WS 1 (Port 1),30,140,140.0,30.0 + 40.0 + 30.0 + 10.0
2,0,return,193,193,WS 1 (Port 1),(1;0;1),200,275,275.0,30.0 + 15.0 + 30.0
3,1,target,23,23,(4;5;0),WS 1 (Port 2),45,170,170.0,30.0 + 55.0 + 30.0 + 10.0
4,1,return,23,23,WS 1 (Port 2),(1;0;0),178,305,305.0,30.0 + 67.0 + 30.0
5,2,reshuffle,83,32,(2;6;1),(0;2;4),40,130,130.0,30.0 + 30.0 + 30.0
6,2,target,32,32,(2;6;2),WS 1 (Port 1),160,280,280.0,30.0 + 50.0 + 30.0 + 10.0
7,2,return,32,32,WS 1 (Port 1),(0;2;3),284,364,364.0,30.0 + 20.0 + 30.0
8,0,reshuffle,279,173,(4;9;0),(0;2;2),335,450,450.0,30.0 + 55.0 + 30.0
9,1,reshuffle,309,173,(4;9;1),(0;2;1),365,480,480.0,30.0 + 55.0 + 30.0
10,2,reshuffle,126,173,(4;9;2),(0;2;0),419,534,534.0,30.0 + 55.0 + 30.0
11,0,reshuffle,222,173,(4;9;3),(0;3;2),505,615,615.0,30.0 + 50.0 + 30.0
12,1,reshuffle,294,173,(4;9;4),(0;3;1),535,645,645.0,30.0 + 50.0 + 30.0
13,2,target,173,173,(4;9;5),WS 1 (Port 1),589,734,734.0,30.0 + 75.0 + 30.0 + 10.0
14,0,return,173,173,WS 1 (Port 1),(1;1;2),774,854,854.0,30.0 + 20.0 + 30.0
