mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,reshuffle,275,184,(0;4;0),(0;2;4),20,90,90.0,30.0 + 10.0 + 30.0
2,1,target,184,184,(0;4;1),WS 2 (Port 1),50,155,155.0,30.0 + 35.0 + 30.0 + 10.0
3,0,return,184,184,WS 2 (Port 1),(1;0;1),171,251,251.0,30.0 + 20.0 + 30.0
4,2,reshuffle,183,224,(3;5;2),(0;2;3),40,130,130.0,30.0 + 30.0 + 30.0
5,2,reshuffle,98,224,(3;5;3),(0;3;2),160,245,245.0,30.0 + 25.0 + 30.0
6,1,target,224,224,(3;5;4),WS 2 (Port 1),200,325,325.0,30.0 + 55.0 + 30.0 + 10.0
7,0,return,224,224,WS 2 (Port 1),(1;0;0),333,413,413.0,30.0 + 20.0 + 30.0
8,0,reshuffle,224,225,(1;0;0),(0;3;1),413,493,493.0,30.0 + 20.0 + 30.0
9,1,reshuffle,184,225,(1;0;1),(0;3;0),443,523,523.0,30.0 + 20.0 + 30.0
10,2,reshuffle,166,225,(1;0;2),(0;4;1),473,558,558.0,30.0 + 25.0 + 30.0
11,0,reshuffle,260,225,(1;0;3),(0;4;0),513,598,598.0,30.0 + 25.0 + 30.0
12,1,reshuffle,215,225,(1;0;4),(0;6;6),543,638,638.0,30.0 + 35.0 + 30.0
13,2,target,225,225,(1;0;5),WS 2 (Port 1),583,673,673.0,30.0 + 20.0 + 30.0 + 10.0
14,0,return,225,225,WS 2 (Port 1),(1;0;5),705,785,785.0,30.0 + 20.0 + 30.0
15,1,reshuffle,316,105,(1;7;0),(0;6;5),648,718,718.0,30.0 + 10.0 + 30.0
16,2,reshuffle,5,105,(1;7;1),(0;6;4),718,788,788.0,30.0 + 10.0 + 30.0
17,1,reshuffle,187,105,(1;7;2),(0;6;3),748,818,818.0,30.0 + 10.0 + 30.0
18,2,target,105,105,(1;7;3),WS 2 (Port 1),798,923,923.0,30.0 + 55.0 + 30.0 + 10.0
19,0,return,105,105,WS 2 (Port 1),(1;0;4),939,1019,1019.0,30.0 + 20.0 + 30.0
20,1,reshuffle,57,181,(4;7;1),(0;6;2),843,928,928.0,30.0 + 25.0 + 30.0
21,1,reshuffle,359,181,(4;7;2),(0;6;1),953,1038,1038.0,30.0 + 25.0 + 30.0
22,2,reshuffle,355,181,(4;7;3),(0;6;0),983,1068,1068.0,30.0 + 25.0 + 30.0
23,1,target,181,181,(4;7;4),WS 2 (Port 1),1063,1203,1203.0,30.0 + 70.0 + 30.0 + 10.0
24,0,return,181,181,WS 2 (Port 1),(1;0;3),1219,1299,1299.0,30.0 + 20.0 + 30.0
25,2,reshuffle,36,182,(1;9;0),(0;7;2),1088,1163,1163.0,30.0 + 15.0 + 30.0
26,2,reshuffle,95,182,(1;9;1),(0;7;1),1178,1253,1253.0,30.0 + 15.0 + 30.0
27,1,reshuffle,121,182,(1;9;2),(0;7;0),1258,1333,1333.0,30.0 + 15.0 + 30.0
28,2,reshuffle,320,182,(1;9;3),(0;8;5),1288,1358,1358.0,30.0 + 10.0 + 30.0
29,0,target,182,182,(1;9;4),WS 2 (Port 1),1344,1479,1479.0,30.0 + 65.0 + 30.0 + 10.0
30,0,return,182,182,WS 2 (Port 1),(1;0;2),1495,1575,1575.0,30.0 + 20.0 + 30.0
31,1,target,183,183,(0;2;3),WS 2 (Port 2),1358,1453,1453.0,30.0 + 25.0 + 30.0 + 10.0
32,1,return,183,183,WS 2 (Port 2),(1;0;1),1469,1605,1605.0,30.0 + 76.0 + 30.0
33,2,reshuffle,377,185,(2;4;3),(0;2;3),1388,1468,1468.0,30.0 + 20.0 + 30.0
34,2,reshuffle,119,185,(2;4;4),(0;2;2),1488,1568,1568.0,30.0 + 20.0 + 30.0
35,2,target,185,185,(2;4;5),WS 2 (Port 1),1588,1703,1703.0,30.0 + 45.0 + 30.0 + 10.0
36,0,return,185,185,WS 2 (Port 1),(1;0;0),1711,1791,1791.0,30.0 + 20.0 + 30.0
37,1,target,23,23,(4;5;0),WS 1 (Port 1),1645,1770,1770.0,30.0 + 55.0 + 30.0 + 10.0
38,1,return,23,23,WS 1 (Port 1),(0;2;1),1776,1856,1856.0,30.0 + 20.0 + 30.0
39,0,reshuffle,301,25,(3;2;2),(0;2;0),1811,1886,1886.0,30.0 + 15.0 + 30.0
40,2,reshuffle,380,25,(3;2;3),(0;8;4),1841,1946,1946.0,30.0 + 45.0 + 30.0
41,1,target,25,25,(3;2;4),WS 1 (Port 1),1871,1976,1976.0,30.0 + 35.0 + 30.0 + 10.0
42,0,return,25,25,WS 1 (Port 1),(1;1;2),1978,2058,2058.0,30.0 + 20.0 + 30.0
43,1,target,59,59,(4;0;6),WS 1 (Port 1),1996,2096,2096.0,30.0 + 30.0 + 30.0 + 10.0
44,0,return,59,59,WS 1 (Port 1),(1;1;1),2104,2184,2184.0,30.0 + 20.0 + 30.0
45,2,target,102,102,(2;9;0),WS 1 (Port 2),1961,2096,2096.0,30.0 + 65.0 + 30.0 + 10.0
46,1,return,102,102,WS 1 (Port 2),(1;1;0),2116,2214,2214.0,30.0 + 38.0 + 30.0
47,2,reshuffle,184,146,(0;3;0),(0;8;3),2111,2196,2196.0,30.0 + 25.0 + 30.0
48,0,reshuffle,224,146,(0;3;1),(0;8;2),2199,2284,2284.0,30.0 + 25.0 + 30.0
49,1,reshuffle,98,146,(0;3;2),(0;8;1),2229,2314,2314.0,30.0 + 25.0 + 30.0
50,2,reshuffle,52,146,(0;3;3),(0;8;0),2259,2344,2344.0,30.0 + 25.0 + 30.0
51,0,reshuffle,371,146,(0;3;4),(0;9;4),2309,2399,2399.0,30.0 + 30.0 + 30.0
52,1,target,146,146,(0;3;5),WS 1 (Port 1),2339,2434,2434.0,30.0 + 25.0 + 30.0 + 10.0
53,1,return,146,146,WS 1 (Port 1),(2;0;0),2438,2518,2518.0,30.0 + 20.0 + 30.0
54,2,reshuffle,308,160,(5;8;2),(0;3;5),2369,2479,2479.0,30.0 + 50.0 + 30.0
55,0,reshuffle,366,160,(5;8;3),(0;3;4),2429,2539,2539.0,30.0 + 50.0 + 30.0
56,2,target,160,160,(5;8;4),WS 1 (Port 1),2529,2674,2674.0,30.0 + 75.0 + 30.0 + 10.0
57,0,return,160,160,WS 1 (Port 1),(0;3;3),2678,2763,2763.0,30.0 + 25.0 + 30.0
58,1,target,150,150,(1;4;0),WS 1 (Port 2),2543,2648,2648.0,30.0 + 35.0 + 30.0 + 10.0
59,1,return,150,150,WS 1 (Port 2),(0;3;2),2652,2793,2793.0,30.0 + 81.0 + 30.0
