mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,reshuffle,316,106,(1;7;0),(0;2;4),40,130,130.0,30.0 + 30.0 + 30.0
2,1,reshuffle,5,106,(1;7;1),(0;2;3),70,160,160.0,30.0 + 30.0 + 30.0
3,2,reshuffle,187,106,(1;7;2),(0;2;2),100,190,190.0,30.0 + 30.0 + 30.0
4,0,reshuffle,105,106,(1;7;3),(0;2;1),160,250,250.0,30.0 + 30.0 + 30.0
5,1,reshuffle,180,106,(1;7;4),(0;3;2),190,275,275.0,30.0 + 25.0 + 30.0
6,2,target,106,106,(1;7;5),WS 2 (Port 1),220,345,345.0,30.0 + 55.0 + 30.0 + 10.0
7,0,return,106,106,WS 2 (Port 1),(1;0;1),369,449,449.0,30.0 + 20.0 + 30.0
8,1,reshuffle,174,118,(2;3;2),(0;3;1),285,355,355.0,30.0 + 10.0 + 30.0
9,1,reshuffle,349,118,(2;3;3),(0;3;0),365,435,435.0,30.0 + 10.0 + 30.0
10,2,reshuffle,33,118,(2;3;4),(0;6;6),395,480,480.0,30.0 + 25.0 + 30.0
11,1,reshuffle,263,118,(2;3;5),(0;6;5),445,530,530.0,30.0 + 25.0 + 30.0
12,0,target,118,118,(2;3;6),WS 2 (Port 1),475,585,585.0,30.0 + 40.0 + 30.0 + 10.0
13,0,return,118,118,WS 2 (Port 1),(1;0;0),587,667,667.0,30.0 + 20.0 + 30.0
14,2,reshuffle,275,20,(0;4;0),(0;6;4),490,560,560.0,30.0 + 10.0 + 30.0
15,1,reshuffle,184,20,(0;4;1),(0;6;3),540,610,610.0,30.0 + 10.0 + 30.0
16,2,reshuffle,92,20,(0;4;2),(0;6;2),570,640,640.0,30.0 + 10.0 + 30.0
17,1,target,20,20,(0;4;3),WS 2 (Port 1),620,725,725.0,30.0 + 35.0 + 30.0 + 10.0
18,0,return,20,20,WS 2 (Port 1),(1;1;2),731,816,816.0,30.0 + 25.0 + 30.0
19,2,reshuffle,150,24,(1;4;0),(0;4;3),655,720,720.0,30.0 + 5.0 + 30.0
20,2,reshuffle,35,24,(1;4;1),(0;4;2),725,790,790.0,30.0 + 5.0 + 30.0
21,1,target,24,24,(1;4;2),WS 2 (Port 1),755,865,865.0,30.0 + 40.0 + 30.0 + 10.0
22,0,return,24,24,WS 2 (Port 1),(1;1;1),871,956,956.0,30.0 + 25.0 + 30.0
23,2,target,105,105,(0;2;1),WS 2 (Port 2),800,895,895.0,30.0 + 25.0 + 30.0 + 10.0
24,1,return,105,105,WS 2 (Port 2),(0;2;1),919,1004,1004.0,30.0 + 25.0 + 30.0
25,2,reshuffle,13,107,(3;0;0),(0;2;0),915,1034,1034.0,30.0 + 59.0 + 30.0
26,0,target,107,107,(3;0;1),WS 2 (Port 1),971,1071,1071.0,30.0 + 30.0 + 30.0 + 10.0
27,0,return,107,107,WS 2 (Port 1),(1;1;0),1083,1168,1168.0,30.0 + 25.0 + 30.0
