mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,reshuffle,174,118,(2;3;2),(0;2;4),25,100,100.0,30.0 + 15.0 + 30.0
2,1,reshuffle,349,118,(2;3;3),(0;2;3),55,130,130.0,30.0 + 15.0 + 30.0
3,2,reshuffle,33,118,(2;3;4),(0;2;2),85,160,160.0,30.0 + 15.0 + 30.0
4,0,reshuffle,263,118,(2;3;5),(0;2;1),115,190,190.0,30.0 + 15.0 + 30.0
5,1,target,118,118,(2;3;6),WS 2 (Port 1),145,255,255.0,30.0 + 40.0 + 30.0 + 10.0
6,0,return,118,118,WS 2 (Port 1),(1;0;1),261,341,341.0,30.0 + 20.0 + 30.0
7,2,reshuffle,102,31,(2;9;0),(0;2;0),205,310,310.0,30.0 + 45.0 + 30.0
8,1,reshuffle,264,31,(2;9;1),(0;3;2),315,415,415.0,30.0 + 40.0 + 30.0
9,2,target,31,31,(2;9;2),WS 2 (Port 1),355,495,495.0,30.0 + 70.0 + 30.0 + 10.0
10,0,return,31,31,WS 2 (Port 1),(1;0;0),505,585,585.0,30.0 + 20.0 + 30.0
11,1,target,135,135,(5;6;1),WS 2 (Port 1),455,595,595.0,30.0 + 70.0 + 30.0 + 10.0
12,0,return,135,135,WS 2 (Port 1),(1;1;2),655,740,740.0,30.0 + 25.0 + 30.0
