mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,reshuffle,74,206,(1;2;2),(0;0;5),15,90,90.0,30.0 + 15.0 + 30.0
2,1,reshuffle,52,206,(1;2;3),(0;0;4),45,120,120.0,30.0 + 15.0 + 30.0
3,2,reshuffle,21,206,(1;2;4),(0;0;3),75,150,150.0,30.0 + 15.0 + 30.0
4,0,reshuffle,352,206,(1;2;5),(0;0;2),105,180,180.0,30.0 + 15.0 + 30.0
5,1,target,206,206,(1;2;6),WS 2 (Port 1),135,235,235.0,30.0 + 30.0 + 30.0 + 10.0
6,0,return,206,206,WS 2 (Port 1),(0;0;1),277,352,352.0,30.0 + 15.0 + 30.0
7,1,reshuffle,79,57,(1;7;2),(0;0;0),280,382,382.0,30.0 + 42.0 + 30.0
8,2,target,57,57,(1;7;3),WS 2 (Port 1),310,435,435.0,30.0 + 55.0 + 30.0 + 10.0
9,0,return,57,57,WS 2 (Port 1),(0;1;5),441,521,521.0,30.0 + 20.0 + 30.0
10,1,reshuffle,78,56,(1;6;2),(0;1;4),417,551,551.0,30.0 + 74.0 + 30.0
11,2,target,56,56,(1;6;3),WS 2 (Port 1),475,595,595.0,30.0 + 50.0 + 30.0 + 10.0
12,0,return,56,56,WS 2 (Port 1),(0;1;3),599,679,679.0,30.0 + 20.0 + 30.0
13,1,reshuffle,38,145,(3;10;1),(0;1;2),611,731,731.0,30.0 + 60.0 + 30.0
14,2,reshuffle,7,145,(3;10;2),(0;1;1),665,785,785.0,30.0 + 60.0 + 30.0
15,0,reshuffle,338,145,(3;10;3),(0;1;0),739,859,859.0,30.0 + 60.0 + 30.0
16,1,reshuffle,192,145,(3;10;4),(0;2;5),791,906,906.0,30.0 + 55.0 + 30.0
17,2,target,145,145,(3;10;5),WS 2 (Port 1),845,995,995.0,30.0 + 80.0 + 30.0 + 10.0
18,0,return,145,145,WS 2 (Port 1),(1;0;1),1007,1087,1087.0,30.0 + 20.0 + 30.0
19,1,reshuffle,395,103,(3;1;1),(0;2;4),926,1006,1006.0,30.0 + 20.0 + 30.0
20,2,reshuffle,329,103,(3;1;2),(0;2;3),1020,1100,1100.0,30.0 + 20.0 + 30.0
21,1,reshuffle,238,103,(3;1;3),(0;2;2),1050,1130,1130.0,30.0 + 20.0 + 30.0
22,0,reshuffle,183,103,(3;1;4),(0;2;1),1102,1182,1182.0,30.0 + 20.0 + 30.0
23,2,reshuffle,136,103,(3;1;5),(0;2;0),1132,1212,1212.0,30.0 + 20.0 + 30.0
24,1,target,103,103,(3;1;6),WS 2 (Port 1),1162,1267,1267.0,30.0 + 35.0 + 30.0 + 10.0
25,0,return,103,103,WS 2 (Port 1),(1;0;0),1275,1355,1355.0,30.0 + 20.0 + 30.0
