mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,target,0,0,(5;10;0),WS 2 (Port 1),75,235,235.0,30.0 + 90.0 + 30.0 + 10.0
2,0,return,0,0,WS 2 (Port 1),(0;0;7),243,318,318.0,30.0 + 15.0 + 30.0
3,1,reshuffle,30,52,(2;2;1),(0;0;6),20,348,348.0,30.0 + 268.0 + 30.0
4,2,target,52,52,(2;2;2),WS 2 (Port 2),50,155,155.0,30.0 + 35.0 + 30.0 + 10.0
5,2,return,52,52,WS 2 (Port 2),(0;0;5),227,378,378.0,30.0 + 91.0 + 30.0
6,0,reshuffle,31,53,(2;1;1),(0;0;4),333,408,408.0,30.0 + 15.0 + 30.0
7,1,target,53,53,(2;1;2),WS 2 (Port 1),363,463,463.0,30.0 + 30.0 + 30.0 + 10.0
8,0,return,53,53,WS 2 (Port 1),(0;0;3),535,610,610.0,30.0 + 15.0 + 30.0
9,1,reshuffle,32,54,(2;0;1),(0;0;2),478,640,640.0,30.0 + 102.0 + 30.0
10,2,target,54,54,(2;0;2),WS 2 (Port 1),508,603,603.0,30.0 + 25.0 + 30.0 + 10.0
11,0,return,54,54,WS 2 (Port 1),(0;0;1),675,750,750.0,30.0 + 15.0 + 30.0
12,2,reshuffle,11,55,(1;10;1),(0;0;0),663,780,780.0,30.0 + 57.0 + 30.0
13,1,reshuffle,33,55,(1;10;2),(0;1;7),695,805,805.0,30.0 + 50.0 + 30.0
14,0,target,55,55,(1;10;3),WS 2 (Port 1),805,945,945.0,30.0 + 70.0 + 30.0 + 10.0
15,0,return,55,55,WS 2 (Port 1),(0;1;6),969,1049,1049.0,30.0 + 20.0 + 30.0
