mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,reshuffle,144,199,(3;9;1),(0;0;7),60,180,180.0,30.0 + 60.0 + 30.0
2,1,target,199,199,(3;9;2),WS 1 (Port 1),90,230,230.0,30.0 + 70.0 + 30.0 + 10.0
3,0,return,199,199,WS 1 (Port 1),(0;0;6),262,332,332.0,30.0 + 10.0 + 30.0
4,1,reshuffle,30,118,(2;2;1),(0;0;5),250,362,362.0,30.0 + 52.0 + 30.0
5,2,reshuffle,52,118,(2;2;2),(0;0;4),280,392,392.0,30.0 + 52.0 + 30.0
6,0,reshuffle,74,118,(2;2;3),(0;0;3),352,432,432.0,30.0 + 20.0 + 30.0
7,1,reshuffle,96,118,(2;2;4),(0;0;2),382,462,462.0,30.0 + 20.0 + 30.0
8,2,target,118,118,(2;2;5),WS 1 (Port 1),412,512,512.0,30.0 + 30.0 + 30.0 + 10.0
9,0,return,118,118,WS 1 (Port 1),(0;0;1),522,592,592.0,30.0 + 10.0 + 30.0
10,1,reshuffle,143,198,(3;10;1),(0;0;0),527,652,652.0,30.0 + 65.0 + 30.0
11,2,target,198,198,(3;10;2),WS 1 (Port 1),577,722,722.0,30.0 + 75.0 + 30.0 + 10.0
12,0,return,198,198,WS 1 (Port 1),(0;1;7),746,821,821.0,30.0 + 15.0 + 30.0
13,1,reshuffle,145,200,(3;8;1),(0;1;6),707,851,851.0,30.0 + 84.0 + 30.0
14,2,target,200,200,(3;8;2),WS 1 (Port 1),777,912,912.0,30.0 + 65.0 + 30.0 + 10.0
15,0,return,200,200,WS 1 (Port 1),(0;1;5),936,1011,1011.0,30.0 + 15.0 + 30.0
