mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,target,40,40,(1;1;3),WS 2 (Port 1),10,105,105.0,30.0 + 25.0 + 30.0 + 10.0
2,0,return,40,40,WS 2 (Port 1),(1;0;1),107,187,187.0,30.0 + 20.0 + 30.0
3,1,target,59,59,(4;0;6),WS 2 (Port 2),20,125,125.0,30.0 + 35.0 + 30.0 + 10.0
4,1,return,59,59,WS 2 (Port 2),(1;0;0),127,217,217.0,30.0 + 30.0 + 30.0
5,2,target,79,79,(2;0;1),WS 2 (Port 3),10,105,105.0,30.0 + 25.0 + 30.0 + 10.0
6,2,return,79,79,WS 2 (Port 3),(0;2;4),113,198,198.0,30.0 + 25.0 + 30.0
7,0,reshuffle,377,119,(2;4;3),(0;2;3),212,292,292.0,30.0 + 20.0 + 30.0
8,1,target,119,119,(2;4;4),WS 2 (Port 1),242,357,357.0,30.0 + 45.0 + 30.0 + 10.0
9,0,return,119,119,WS 2 (Port 1),(0;2;2),381,466,466.0,30.0 + 25.0 + 30.0
10,2,reshuffle,279,126,(4;9;0),(0;2;1),253,496,496.0,30.0 + 183.0 + 30.0
11,1,reshuffle,309,126,(4;9;1),(0;2;0),427,542,542.0,30.0 + 55.0 + 30.0
12,0,target,126,126,(4;9;2),WS 2 (Port 1),521,671,671.0,30.0 + 80.0 + 30.0 + 10.0
13,0,return,126,126,WS 2 (Port 1),(1;1;3),675,760,760.0,30.0 + 25.0 + 30.0
14,2,reshuffle,386,186,(1;2;4),(0;3;2),501,571,571.0,30.0 + 10.0 + 30.0
15,1,target,186,186,(1;2;5),WS 2 (Port 2),547,647,647.0,30.0 + 30.0 + 30.0 + 10.0
16,1,return,186,186,WS 2 (Port 2),(1;1;2),651,790,790.0,30.0 + 79.0 + 30.0
17,2,target,189,189,(0;5;0),WS 2 (Port 2),581,691,691.0,30.0 + 40.0 + 30.0 + 10.0
18,2,return,189,189,WS 2 (Port 2),(1;1;1),693,820,820.0,30.0 + 67.0 + 30.0
19,0,target,16,16,(4;2;0),WS 2 (Port 1),780,895,895.0,30.0 + 45.0 + 30.0 + 10.0
20,0,return,16,16,WS 2 (Port 1),(1;1;0),897,982,982.0,30.0 + 25.0 + 30.0
21,1,target,23,23,(4;5;0),WS 2 (Port 1),825,955,955.0,30.0 + 60.0 + 30.0 + 10.0
22,1,return,23,23,WS 2 (Port 1),(2;0;1),957,1042,1042.0,30.0 + 25.0 + 30.0
23,2,target,36,36,(1;9;0),WS 2 (Port 2),860,995,995.0,30.0 + 65.0 + 30.0 + 10.0
24,2,return,36,36,WS 2 (Port 2),(2;0;0),997,1082,1082.0,30.0 + 25.0 + 30.0
25,0,target,57,57,(4;7;1),WS 2 (Port 1),1027,1167,1167.0,30.0 + 70.0 + 30.0 + 10.0
26,0,return,57,57,WS 2 (Port 1),(0;3;1),1169,1259,1259.0,30.0 + 30.0 + 30.0
