mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,reshuffle,102,31,(2;9;0),(0;2;4),55,160,160.0,30.0 + 45.0 + 30.0
2,1,reshuffle,264,31,(2;9;1),(0;2;3),85,190,190.0,30.0 + 45.0 + 30.0
3,2,target,31,31,(2;9;2),WS 1 (Port 1),115,250,250.0,30.0 + 65.0 + 30.0 + 10.0
4,0,return,31,31,WS 1 (Port 1),(1;0;1),656,731,731.0,30.0 + 15.0 + 30.0
5,1,target,87,87,(4;3;0),WS 1 (Port 2),215,330,330.0,30.0 + 45.0 + 30.0 + 10.0
6,1,return,87,87,WS 1 (Port 2),(1;0;0),336,761,761.0,30.0 + 365.0 + 30.0
7,2,target,3,3,(2;5;2),WS 1 (Port 2),285,400,400.0,30.0 + 45.0 + 30.0 + 10.0
8,2,return,3,3,WS 1 (Port 2),(0;2;2),406,486,486.0,30.0 + 20.0 + 30.0
9,2,target,22,22,(5;1;4),WS 1 (Port 2),516,626,626.0,30.0 + 40.0 + 30.0 + 10.0
10,2,return,22,22,WS 1 (Port 2),(0;2;1),630,710,710.0,30.0 + 20.0 + 30.0
11,2,target,71,71,(2;10;5),WS 1 (Port 1),760,900,900.0,30.0 + 70.0 + 30.0 + 10.0
12,0,return,71,71,WS 1 (Port 1),(0;2;0),906,986,986.0,30.0 + 20.0 + 30.0
