mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,reshuffle,392,180,(4;9;1),(0;0;5),65,190,190.0,30.0 + 65.0 + 30.0
2,1,reshuffle,326,180,(4;9;2),(0;0;4),95,220,220.0,30.0 + 65.0 + 30.0
3,2,reshuffle,235,180,(4;9;3),(0;0;3),125,250,250.0,30.0 + 65.0 + 30.0
4,0,target,180,180,(4;9;4),WS 2 (Port 1),255,405,405.0,30.0 + 80.0 + 30.0 + 10.0
5,0,return,180,180,WS 2 (Port 1),(0;0;2),409,484,484.0,30.0 + 15.0 + 30.0
6,1,reshuffle,385,173,(4;2;0),(0;0;1),250,514,514.0,30.0 + 204.0 + 30.0
7,2,reshuffle,228,173,(4;2;1),(0;0;0),280,544,544.0,30.0 + 204.0 + 30.0
8,0,target,173,173,(4;2;2),WS 2 (Port 1),514,629,629.0,30.0 + 45.0 + 30.0 + 10.0
9,0,return,173,173,WS 2 (Port 1),(0;1;5),639,719,719.0,30.0 + 20.0 + 30.0
10,1,reshuffle,34,3,(3;6;1),(0;1;4),559,749,749.0,30.0 + 130.0 + 30.0
11,2,target,3,3,(3;6;2),WS 2 (Port 1),589,719,719.0,30.0 + 60.0 + 30.0 + 10.0
12,2,return,3,3,WS 2 (Port 1),(0;1;3),721,801,801.0,30.0 + 20.0 + 30.0
13,0,reshuffle,393,134,(4;10;1),(0;1;2),784,909,909.0,30.0 + 65.0 + 30.0
14,1,reshuffle,327,134,(4;10;2),(0;1;1),814,939,939.0,30.0 + 65.0 + 30.0
15,2,reshuffle,236,134,(4;10;3),(0;1;0),866,991,991.0,30.0 + 65.0 + 30.0
16,0,reshuffle,181,134,(4;10;4),(0;2;5),974,1094,1094.0,30.0 + 60.0 + 30.0
17,1,target,134,134,(4;10;5),WS 2 (Port 1),1004,1159,1159.0,30.0 + 85.0 + 30.0 + 10.0
18,0,return,134,134,WS 2 (Port 1),(1;0;1),1161,1241,1241.0,30.0 + 20.0 + 30.0
