mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,reshuffle,274,18,(3;8;1),(0;2;4),55,160,160.0,30.0 + 45.0 + 30.0
2,1,reshuffle,384,18,(3;8;2),(0;2;3),85,190,190.0,30.0 + 45.0 + 30.0
3,2,reshuffle,265,18,(3;8;3),(0;2;2),115,220,220.0,30.0 + 45.0 + 30.0
4,0,reshuffle,141,18,(3;8;4),(0;2;1),205,310,310.0,30.0 + 45.0 + 30.0
5,1,target,18,18,(3;8;5),WS 1 (Port 1),235,370,370.0,30.0 + 65.0 + 30.0 + 10.0
6,0,return,18,18,WS 1 (Port 1),(1;0;1),374,449,449.0,30.0 + 15.0 + 30.0
7,2,reshuffle,301,74,(3;2;2),(0;2;0),235,340,340.0,30.0 + 45.0 + 30.0
8,2,reshuffle,380,74,(3;2;3),(0;3;2),355,435,435.0,30.0 + 20.0 + 30.0
9,1,reshuffle,25,74,(3;2;4),(0;3;1),395,475,475.0,30.0 + 20.0 + 30.0
10,2,reshuffle,283,74,(3;2;5),(0;3;0),455,535,535.0,30.0 + 20.0 + 30.0
11,0,target,74,74,(3;2;6),WS 1 (Port 1),485,590,590.0,30.0 + 35.0 + 30.0 + 10.0
12,0,return,74,74,WS 1 (Port 1),(1;0;0),594,669,669.0,30.0 + 15.0 + 30.0
13,1,reshuffle,101,81,(1;8;1),(0;6;6),505,580,580.0,30.0 + 15.0 + 30.0
14,2,target,81,81,(1;8;2),WS 1 (Port 1),565,690,690.0,30.0 + 55.0 + 30.0 + 10.0
15,0,return,81,81,WS 1 (Port 1),(1;1;2),698,778,778.0,30.0 + 20.0 + 30.0
16,1,target,83,83,(2;6;1),WS 1 (Port 2),590,710,710.0,30.0 + 50.0 + 30.0 + 10.0
17,1,return,83,83,WS 1 (Port 2),(1;1;1),714,808,808.0,30.0 + 34.0 + 30.0
18,2,reshuffle,275,92,(0;4;0),(0;6;5),710,780,780.0,30.0 + 10.0 + 30.0
19,2,reshuffle,184,92,(0;4;1),(0;7;2),790,865,865.0,30.0 + 15.0 + 30.0
20,0,target,92,92,(0;4;2),WS 1 (Port 1),820,920,920.0,30.0 + 30.0 + 30.0 + 10.0
21,0,return,92,92,WS 1 (Port 1),(1;1;0),924,1004,1004.0,30.0 + 20.0 + 30.0
22,1,target,112,112,(3;9;0),WS 1 (Port 1),858,998,998.0,30.0 + 70.0 + 30.0 + 10.0
23,1,return,112,112,WS 1 (Port 1),(2;0;0),1002,1082,1082.0,30.0 + 20.0 + 30.0
24,2,reshuffle,279,126,(4;9;0),(0;4;2),895,1000,1000.0,30.0 + 45.0 + 30.0
25,2,reshuffle,309,126,(4;9;1),(0;4;1),1045,1150,1150.0,30.0 + 45.0 + 30.0
26,0,target,126,126,(4;9;2),WS 1 (Port 1),1075,1220,1220.0,30.0 + 75.0 + 30.0 + 10.0
27,0,return,126,126,WS 1 (Port 1),(1;2;3),1224,1309,1309.0,30.0 + 25.0 + 30.0
28,1,reshuffle,110,129,(3;3;2),(0;4;0),1102,1182,1182.0,30.0 + 20.0 + 30.0
29,2,reshuffle,364,129,(3;3;3),(0;7;1),1170,1265,1265.0,30.0 + 35.0 + 30.0
30,1,target,129,129,(3;3;4),WS 1 (Port 1),1202,1312,1312.0,30.0 + 40.0 + 30.0 + 10.0
31,1,return,129,129,WS 1 (Port 1),(1;2;2),1316,1401,1401.0,30.0 + 25.0 + 30.0
32,2,reshuffle,189,155,(0;5;0),(0;7;0),1275,1345,1345.0,30.0 + 10.0 + 30.0
33,0,reshuffle,202,155,(0;5;1),(0;8;5),1329,1404,1404.0,30.0 + 15.0 + 30.0
34,2,reshuffle,67,155,(0;5;2),(0;9;4),1359,1439,1439.0,30.0 + 20.0 + 30.0
35,0,target,155,155,(0;5;3),WS 1 (Port 1),1419,1524,1524.0,30.0 + 35.0 + 30.0 + 10.0
36,0,return,155,155,WS 1 (Port 1),(1;2;1),1528,1613,1613.0,30.0 + 25.0 + 30.0
37,1,reshuffle,135,163,(5;6;1),(0;5;3),1441,1531,1531.0,30.0 + 30.0 + 30.0
38,2,reshuffle,116,163,(5;6;2),(0;5;2),1479,1569,1569.0,30.0 + 30.0 + 30.0
39,1,reshuffle,367,163,(5;6;3),(0;5;1),1561,1651,1651.0,30.0 + 30.0 + 30.0
40,2,target,163,163,(5;6;4),WS 1 (Port 1),1599,1734,1734.0,30.0 + 65.0 + 30.0 + 10.0
41,0,return,163,163,WS 1 (Port 1),(1;2;0),1738,1823,1823.0,30.0 + 25.0 + 30.0
42,1,target,202,202,(0;8;5),WS 1 (Port 1),1666,1786,1786.0,30.0 + 50.0 + 30.0 + 10.0
43,1,return,202,202,WS 1 (Port 1),(2;1;1),1790,1875,1875.0,30.0 + 25.0 + 30.0
44,2,target,222,222,(4;9;3),WS 1 (Port 1),1799,1944,1944.0,30.0 + 75.0 + 30.0 + 10.0
45,0,return,222,222,WS 1 (Port 1),(2;1;0),1948,2033,2033.0,30.0 + 25.0 + 30.0
46,1,reshuffle,346,241,(2;8;3),(0;5;0),1910,1995,1995.0,30.0 + 25.0 + 30.0
47,2,reshuffle,199,241,(2;8;4),(0;8;5),1994,2064,2064.0,30.0 + 10.0 + 30.0
48,1,reshuffle,153,241,(2;8;5),(0;8;4),2024,2094,2094.0,30.0 + 10.0 + 30.0
49,0,reshuffle,345,241,(2;8;6),(0;8;3),2068,2138,2138.0,30.0 + 10.0 + 30.0
50,2,target,241,241,(2;8;7),WS 1 (Port 1),2098,2228,2228.0,30.0 + 60.0 + 30.0 + 10.0
51,0,return,241,241,WS 1 (Port 1),(1;3;4),2232,2322,2322.0,30.0 + 30.0 + 30.0
52,1,reshuffle,87,253,(4;3;0),(0;8;2),2139,2244,2244.0,30.0 + 45.0 + 30.0
53,2,reshuffle,204,253,(4;3;1),(0;8;1),2263,2368,2368.0,30.0 + 45.0 + 30.0
54,1,reshuffle,197,253,(4;3;2),(0;8;0),2293,2398,2398.0,30.0 + 45.0 + 30.0
55,0,reshuffle,80,253,(4;3;3),(0;9;3),2337,2447,2447.0,30.0 + 50.0 + 30.0
