mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,target,33,33,(3;5;1),WS 1 (Port 1),40,160,160.0,30.0 + 50.0 + 30.0 + 10.0
2,0,return,33,33,WS 1 (Port 1),(0;0;5),164,234,234.0,30.0 + 10.0 + 30.0
3,1,reshuffle,374,82,(5;2;0),(0;0;4),35,264,264.0,30.0 + 169.0 + 30.0
4,2,reshuffle,217,82,(5;2;1),(0;0;3),65,294,294.0,30.0 + 169.0 + 30.0
5,0,reshuffle,162,82,(5;2;2),(0;0;2),269,364,364.0,30.0 + 35.0 + 30.0
6,1,reshuffle,148,82,(5;2;3),(0;0;1),299,394,394.0,30.0 + 35.0 + 30.0
7,2,reshuffle,115,82,(5;2;4),(0;0;0),329,424,424.0,30.0 + 35.0 + 30.0
8,0,target,82,82,(5;2;5),WS 1 (Port 1),399,514,514.0,30.0 + 45.0 + 30.0 + 10.0
9,0,return,82,82,WS 1 (Port 1),(0;1;5),520,595,595.0,30.0 + 15.0 + 30.0
10,1,reshuffle,375,83,(5;3;0),(0;1;4),434,625,625.0,30.0 + 131.0 + 30.0
11,2,reshuffle,218,83,(5;3;1),(0;1;3),464,655,655.0,30.0 + 131.0 + 30.0
12,0,reshuffle,163,83,(5;3;2),(0;1;2),630,725,725.0,30.0 + 35.0 + 30.0
13,1,reshuffle,149,83,(5;3;3),(0;1;1),660,755,755.0,30.0 + 35.0 + 30.0
14,2,reshuffle,116,83,(5;3;4),(0;1;0),690,785,785.0,30.0 + 35.0 + 30.0
15,0,target,83,83,(5;3;5),WS 1 (Port 1),760,880,880.0,30.0 + 50.0 + 30.0 + 10.0
16,0,return,83,83,WS 1 (Port 1),(1;0;1),884,959,959.0,30.0 + 15.0 + 30.0
