mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,reshuffle,75,22,(1;3;2),(0;0;5),20,100,100.0,30.0 + 20.0 + 30.0
2,1,reshuffle,53,22,(1;3;3),(0;0;4),50,130,130.0,30.0 + 20.0 + 30.0
3,2,target,22,22,(1;3;4),WS 1 (Port 1),80,180,180.0,30.0 + 30.0 + 30.0 + 10.0
4,0,return,22,22,WS 1 (Port 1),(0;0;3),182,252,252.0,30.0 + 10.0 + 30.0
5,1,reshuffle,78,56,(1;6;2),(0;0;2),165,282,282.0,30.0 + 57.0 + 30.0
6,2,target,56,56,(1;6;3),WS 1 (Port 1),215,330,330.0,30.0 + 45.0 + 30.0 + 10.0
7,0,return,56,56,WS 1 (Port 1),(0;0;1),334,404,404.0,30.0 + 10.0 + 30.0
8,1,reshuffle,79,57,(1;7;2),(0;0;0),322,434,434.0,30.0 + 52.0 + 30.0
9,2,target,57,57,(1;7;3),WS 1 (Port 1),370,490,490.0,30.0 + 50.0 + 30.0 + 10.0
10,0,return,57,57,WS 1 (Port 1),(0;1;5),498,573,573.0,30.0 + 15.0 + 30.0
11,1,target,79,79,(0;0;0),WS 1 (Port 2),434,514,514.0,30.0 + 10.0 + 30.0 + 10.0
12,1,return,79,79,WS 1 (Port 2),(0;0;0),516,586,586.0,30.0 + 10.0 + 30.0
13,2,reshuffle,68,15,(2;7;2),(0;1;4),535,635,635.0,30.0 + 40.0 + 30.0
14,0,reshuffle,46,15,(2;7;3),(0;1;3),613,713,713.0,30.0 + 40.0 + 30.0
15,1,target,15,15,(2;7;4),WS 1 (Port 1),643,768,768.0,30.0 + 55.0 + 30.0 + 10.0
16,0,return,15,15,WS 1 (Port 1),(0;1;2),772,847,847.0,30.0 + 15.0 + 30.0
