mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,reshuffle,31,119,(2;1;1),(0;0;7),15,90,90.0,30.0 + 15.0 + 30.0
2,1,reshuffle,53,119,(2;1;2),(0;0;6),45,120,120.0,30.0 + 15.0 + 30.0
3,2,reshuffle,75,119,(2;1;3),(0;0;5),75,150,150.0,30.0 + 15.0 + 30.0
4,0,reshuffle,97,119,(2;1;4),(0;0;4),105,180,180.0,30.0 + 15.0 + 30.0
5,1,target,119,119,(2;1;5),WS 1 (Port 1),135,230,230.0,30.0 + 25.0 + 30.0 + 10.0
6,0,return,119,119,WS 1 (Port 1),(0;0;3),236,306,306.0,30.0 + 10.0 + 30.0
7,2,target,23,23,(2;9;1),WS 1 (Port 1),205,340,340.0,30.0 + 65.0 + 30.0 + 10.0
8,0,return,23,23,WS 1 (Port 1),(0;0;2),382,452,452.0,30.0 + 10.0 + 30.0
9,1,reshuffle,32,197,(2;0;1),(0;0;1),240,482,482.0,30.0 + 182.0 + 30.0
10,2,reshuffle,54,197,(2;0;2),(0;0;0),350,512,512.0,30.0 + 102.0 + 30.0
11,0,reshuffle,76,197,(2;0;3),(0;1;7),462,537,537.0,30.0 + 15.0 + 30.0
12,1,reshuffle,98,197,(2;0;4),(0;1;6),492,567,567.0,30.0 + 15.0 + 30.0
13,2,reshuffle,120,197,(2;0;5),(0;1;5),522,597,597.0,30.0 + 15.0 + 30.0
14,0,reshuffle,142,197,(2;0;6),(0;1;4),552,627,627.0,30.0 + 15.0 + 30.0
15,1,target,197,197,(2;0;7),WS 1 (Port 1),582,672,672.0,30.0 + 20.0 + 30.0 + 10.0
16,0,return,197,197,WS 1 (Port 1),(0;1;3),680,755,755.0,30.0 + 15.0 + 30.0
