mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,target,15,15,(4;1;5),WS 2 (Port 1),25,135,135.0,30.0 + 40.0 + 30.0 + 10.0
2,0,return,15,15,WS 2 (Port 1),(1;0;1),147,227,227.0,30.0 + 20.0 + 30.0
3,1,target,79,79,(2;0;1),WS 2 (Port 2),10,105,105.0,30.0 + 25.0 + 30.0 + 10.0
4,1,return,79,79,WS 2 (Port 2),(1;0;0),109,257,257.0,30.0 + 88.0 + 30.0
5,2,target,23,23,(4;5;0),WS 2 (Port 2),45,175,175.0,30.0 + 60.0 + 30.0 + 10.0
6,2,return,23,23,WS 2 (Port 2),(0;2;4),183,268,268.0,30.0 + 25.0 + 30.0
7,0,reshuffle,174,118,(2;3;2),(0;2;3),247,322,322.0,30.0 + 15.0 + 30.0
8,1,reshuffle,349,118,(2;3;3),(0;3;2),277,347,347.0,30.0 + 10.0 + 30.0
9,2,reshuffle,33,118,(2;3;4),(0;3;1),307,377,377.0,30.0 + 10.0 + 30.0
10,0,reshuffle,263,118,(2;3;5),(0;3;0),337,407,407.0,30.0 + 10.0 + 30.0
11,1,target,118,118,(2;3;6),WS 2 (Port 1),367,477,477.0,30.0 + 40.0 + 30.0 + 10.0
12,0,return,118,118,WS 2 (Port 1),(1;1;2),483,568,568.0,30.0 + 25.0 + 30.0
13,2,target,174,174,(0;2;3),WS 2 (Port 2),382,477,477.0,30.0 + 25.0 + 30.0 + 10.0
14,1,return,174,174,WS 2 (Port 2),(0;2;3),485,570,570.0,30.0 + 25.0 + 30.0
