mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,target,16,16,(4;2;0),WS 2 (Port 1),30,145,145.0,30.0 + 45.0 + 30.0 + 10.0
2,0,return,16,16,WS 2 (Port 1),(1;0;1),163,243,243.0,30.0 + 20.0 + 30.0
3,1,target,22,22,(5;1;4),WS 2 (Port 2),30,145,145.0,30.0 + 45.0 + 30.0 + 10.0
4,1,return,22,22,WS 2 (Port 2),(1;0;0),149,273,273.0,30.0 + 64.0 + 30.0
5,2,target,27,27,(5;3;0),WS 2 (Port 3),40,165,165.0,30.0 + 55.0 + 30.0 + 10.0
6,2,return,27,27,WS 2 (Port 3),(0;2;4),167,252,252.0,30.0 + 25.0 + 30.0
7,0,reshuffle,327,76,(3;6;0),(0;2;3),283,378,378.0,30.0 + 35.0 + 30.0
8,1,target,76,76,(3;6;1),WS 2 (Port 1),313,443,443.0,30.0 + 60.0 + 30.0 + 10.0
9,0,return,76,76,WS 2 (Port 1),(0;2;2),455,540,540.0,30.0 + 25.0 + 30.0
10,2,target,101,101,(1;8;1),WS 2 (Port 2),287,417,417.0,30.0 + 60.0 + 30.0 + 10.0
11,1,return,101,101,WS 2 (Port 2),(0;2;1),437,570,570.0,30.0 + 73.0 + 30.0
12,2,reshuffle,316,5,(1;7;0),(0;2;0),462,600,600.0,30.0 + 78.0 + 30.0
13,0,target,5,5,(1;7;1),WS 2 (Port 1),570,695,695.0,30.0 + 55.0 + 30.0 + 10.0
14,0,return,5,5,WS 2 (Port 1),(1;1;2),697,782,782.0,30.0 + 25.0 + 30.0
