mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,reshuffle,31,119,(2;1;1),(0;0;7),15,90,90.0,30.0 + 15.0 + 30.0
2,1,reshuffle,53,119,(2;1;2),(0;0;6),45,120,120.0,30.0 + 15.0 + 30.0
3,2,reshuffle,75,119,(2;1;3),(0;0;5),75,150,150.0,30.0 + 15.0 + 30.0
4,0,reshuffle,97,119,(2;1;4),(0;0;4),105,180,180.0,30.0 + 15.0 + 30.0
5,1,target,119,119,(2;1;5),WS 1 (Port 1),135,230,230.0,30.0 + 25.0 + 30.0 + 10.0
6,0,return,119,119,WS 1 (Port 1),(0;0;3),232,302,302.0,30.0 + 10.0 + 30.0
7,2,target,13,13,(1;8;1),WS 1 (Port 1),195,320,320.0,30.0 + 55.0 + 30.0 + 10.0
8,0,return,13,13,WS 1 (Port 1),(0;0;2),324,394,394.0,30.0 + 10.0 + 30.0
9,1,reshuffle,35,79,(1;8;2),(0;0;1),275,424,424.0,30.0 + 89.0 + 30.0
10,2,reshuffle,57,79,(1;8;3),(0;0;0),365,470,470.0,30.0 + 45.0 + 30.0
11,0,target,79,79,(1;8;4),WS 1 (Port 1),439,564,564.0,30.0 + 55.0 + 30.0 + 10.0
12,0,return,79,79,WS 1 (Port 1),(0;1;7),566,641,641.0,30.0 + 15.0 + 30.0
