mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,target,24,24,(2;8;1),WS 2 (Port 1),50,185,185.0,30.0 + 65.0 + 30.0 + 10.0
2,0,return,24,24,WS 2 (Port 1),(0;0;7),193,268,268.0,30.0 + 15.0 + 30.0
3,1,target,157,157,(4;7;1),WS 2 (Port 2),55,195,195.0,30.0 + 70.0 + 30.0 + 10.0
4,1,return,157,157,WS 2 (Port 2),(0;0;6),197,298,298.0,30.0 + 41.0 + 30.0
5,2,target,158,158,(4;6;1),WS 2 (Port 3),50,185,185.0,30.0 + 65.0 + 30.0 + 10.0
6,2,return,158,158,WS 2 (Port 3),(0;0;5),193,328,328.0,30.0 + 75.0 + 30.0
7,0,target,159,159,(4;5;1),WS 2 (Port 1),313,443,443.0,30.0 + 60.0 + 30.0 + 10.0
8,0,return,159,159,WS 2 (Port 1),(0;0;4),451,526,526.0,30.0 + 15.0 + 30.0
9,1,target,160,160,(4;4;1),WS 2 (Port 2),338,463,463.0,30.0 + 55.0 + 30.0 + 10.0
10,1,return,160,160,WS 2 (Port 2),(0;0;3),471,556,556.0,30.0 + 25.0 + 30.0
11,2,target,161,161,(4;3;1),WS 2 (Port 3),363,483,483.0,30.0 + 50.0 + 30.0 + 10.0
12,2,return,161,161,WS 2 (Port 3),(0;0;2),491,586,586.0,30.0 + 35.0 + 30.0
13,0,target,162,162,(4;2;1),WS 2 (Port 1),556,671,671.0,30.0 + 45.0 + 30.0 + 10.0
14,0,return,162,162,WS 2 (Port 1),(0;0;1),673,748,748.0,30.0 + 15.0 + 30.0
