mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,target,110,110,(3;3;2),WS 1 (Port 1),30,140,140.0,30.0 + 40.0 + 30.0 + 10.0
2,0,return,110,110,WS 1 (Port 1),(1;0;1),142,217,217.0,30.0 + 15.0 + 30.0
3,1,target,174,174,(2;3;2),WS 1 (Port 2),25,130,130.0,30.0 + 35.0 + 30.0 + 10.0
4,1,return,174,174,WS 1 (Port 2),(1;0;0),132,247,247.0,30.0 + 55.0 + 30.0
5,2,target,189,189,(0;5;0),WS 1 (Port 3),25,130,130.0,30.0 + 35.0 + 30.0 + 10.0
6,2,return,189,189,WS 1 (Port 3),(0;2;4),132,212,212.0,30.0 + 20.0 + 30.0
7,2,target,357,357,(3;7;5),WS 1 (Port 1),252,382,382.0,30.0 + 60.0 + 30.0 + 10.0
8,0,return,357,357,WS 1 (Port 1),(0;2;3),388,468,468.0,30.0 + 20.0 + 30.0
9,1,target,22,22,(5;1;4),WS 1 (Port 2),272,382,382.0,30.0 + 40.0 + 30.0 + 10.0
10,1,return,22,22,WS 1 (Port 2),(0;2;2),384,498,498.0,30.0 + 54.0 + 30.0
11,2,target,3,3,(2;5;2),WS 1 (Port 1),417,532,532.0,30.0 + 45.0 + 30.0 + 10.0
12,0,return,3,3,WS 1 (Port 1),(0;2;1),538,618,618.0,30.0 + 20.0 + 30.0
13,1,target,71,71,(2;10;5),WS 1 (Port 1),548,688,688.0,30.0 + 70.0 + 30.0 + 10.0
14,0,return,71,71,WS 1 (Port 1),(0;2;0),694,774,774.0,30.0 + 20.0 + 30.0
