mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,target,23,23,(4;5;0),WS 2 (Port 1),45,175,175.0,30.0 + 60.0 + 30.0 + 10.0
2,0,return,23,23,WS 2 (Port 1),(1;0;1),197,277,277.0,30.0 + 20.0 + 30.0
3,1,reshuffle,13,66,(3;0;0),(0;2;4),15,100,100.0,30.0 + 25.0 + 30.0
4,2,reshuffle,107,66,(3;0;1),(0;2;3),45,130,130.0,30.0 + 25.0 + 30.0
5,1,reshuffle,285,66,(3;0;2),(0;2;2),125,210,210.0,30.0 + 25.0 + 30.0
6,2,reshuffle,104,66,(3;0;3),(0;2;1),155,240,240.0,30.0 + 25.0 + 30.0
7,1,reshuffle,351,66,(3;0;4),(0;2;0),235,320,320.0,30.0 + 25.0 + 30.0
8,2,reshuffle,218,66,(3;0;5),(0;3;2),265,355,355.0,30.0 + 30.0 + 30.0
9,0,target,66,66,(3;0;6),WS 2 (Port 1),295,395,395.0,30.0 + 30.0 + 30.0 + 10.0
10,0,return,66,66,WS 2 (Port 1),(1;0;0),513,593,593.0,30.0 + 20.0 + 30.0
11,1,reshuffle,101,77,(1;8;1),(0;3;1),355,445,445.0,30.0 + 30.0 + 30.0
12,2,reshuffle,81,77,(1;8;2),(0;3;0),385,475,475.0,30.0 + 30.0 + 30.0
13,1,reshuffle,171,77,(1;8;3),(0;6;6),475,550,550.0,30.0 + 15.0 + 30.0
14,2,reshuffle,227,77,(1;8;4),(0;7;2),505,575,575.0,30.0 + 10.0 + 30.0
15,1,reshuffle,350,77,(1;8;5),(0;7;1),565,635,635.0,30.0 + 10.0 + 30.0
16,2,reshuffle,29,77,(1;8;6),(0;7;0),595,665,665.0,30.0 + 10.0 + 30.0
17,0,target,77,77,(1;8;7),WS 2 (Port 1),633,763,763.0,30.0 + 60.0 + 30.0 + 10.0
18,0,return,77,77,WS 2 (Port 1),(1;1;2),785,870,870.0,30.0 + 25.0 + 30.0
19,1,reshuffle,189,84,(0;5;0),(0;8;5),645,720,720.0,30.0 + 15.0 + 30.0
20,2,reshuffle,202,84,(0;5;1),(0;8;4),675,750,750.0,30.0 + 15.0 + 30.0
21,1,reshuffle,67,84,(0;5;2),(0;9;4),735,815,815.0,30.0 + 20.0 + 30.0
22,2,reshuffle,155,84,(0;5;3),(0;9;3),765,845,845.0,30.0 + 20.0 + 30.0
23,1,target,84,84,(0;5;4),WS 2 (Port 1),835,945,945.0,30.0 + 40.0 + 30.0 + 10.0
24,0,return,84,84,WS 2 (Port 1),(1;1;1),967,1052,1052.0,30.0 + 25.0 + 30.0
25,2,reshuffle,274,97,(3;8;1),(0;5;4),865,955,955.0,30.0 + 30.0 + 30.0
26,2,reshuffle,384,97,(3;8;2),(0;5;3),985,1075,1075.0,30.0 + 30.0 + 30.0
27,1,reshuffle,265,97,(3;8;3),(0;5;2),1015,1105,1105.0,30.0 + 30.0 + 30.0
28,0,reshuffle,141,97,(3;8;4),(0;5;1),1097,1187,1187.0,30.0 + 30.0 + 30.0
29,2,reshuffle,18,97,(3;8;5),(0;5;0),1127,1217,1217.0,30.0 + 30.0 + 30.0
30,1,reshuffle,237,97,(3;8;6),(0;9;2),1157,1237,1237.0,30.0 + 20.0 + 30.0
31,0,target,97,97,(3;8;7),WS 2 (Port 1),1217,1357,1357.0,30.0 + 70.0 + 30.0 + 10.0
32,0,return,97,97,WS 2 (Port 1),(1;1;0),1379,1464,1464.0,30.0 + 25.0 + 30.0
33,1,reshuffle,273,100,(3;10;0),(0;9;1),1257,1337,1337.0,30.0 + 20.0 + 30.0
34,2,reshuffle,323,100,(3;10;1),(0;9;0),1287,1367,1367.0,30.0 + 20.0 + 30.0
35,1,reshuffle,290,100,(3;10;2),(0;10;0),1357,1432,1432.0,30.0 + 15.0 + 30.0
36,2,reshuffle,195,100,(3;10;3),(1;2;3),1387,1497,1497.0,30.0 + 50.0 + 30.0
37,1,reshuffle,244,100,(3;10;4),(1;2;2),1447,1557,1557.0,30.0 + 50.0 + 30.0
38,0,reshuffle,39,100,(3;10;5),(1;2;1),1519,1629,1629.0,30.0 + 50.0 + 30.0
39,2,target,100,100,(3;10;6),WS 2 (Port 1),1549,1699,1699.0,30.0 + 80.0 + 30.0 + 10.0
40,0,return,100,100,WS 2 (Port 1),(2;0;0),1721,1806,1806.0,30.0 + 25.0 + 30.0
41,1,reshuffle,135,116,(5;6;1),(1;2;0),1597,1697,1697.0,30.0 + 40.0 + 30.0
42,1,target,116,116,(5;6;2),WS 2 (Port 1),1737,1877,1877.0,30.0 + 70.0 + 30.0 + 10.0
43,0,return,116,116,WS 2 (Port 1),(2;1;1),1939,2029,2029.0,30.0 + 30.0 + 30.0
44,2,reshuffle,214,132,(4;8;2),(1;3;4),1764,1864,1864.0,30.0 + 40.0 + 30.0
45,2,reshuffle,267,132,(4;8;3),(1;3;3),1904,2004,2004.0,30.0 + 40.0 + 30.0
46,1,target,132,132,(4;8;4),WS 2 (Port 1),1942,2087,2087.0,30.0 + 75.0 + 30.0 + 10.0
47,0,return,132,132,WS 2 (Port 1),(2;1;0),2109,2199,2199.0,30.0 + 30.0 + 30.0
48,2,reshuffle,332,147,(4;4;4),(1;3;2),2024,2104,2104.0,30.0 + 20.0 + 30.0
49,2,reshuffle,176,147,(4;4;5),(1;3;1),2124,2204,2204.0,30.0 + 20.0 + 30.0
50,1,target,147,147,(4;4;6),WS 2 (Port 1),2154,2279,2279.0,30.0 + 55.0 + 30.0 + 10.0
51,0,return,147,147,WS 2 (Port 1),(3;0;6),2301,2391,2391.0,30.0 + 30.0 + 30.0
52,2,target,171,171,(0;6;6),WS 2 (Port 2),2224,2339,2339.0,30.0 + 45.0 + 30.0 + 10.0
53,1,return,171,171,WS 2 (Port 2),(3;0;5),2361,2451,2451.0,30.0 + 30.0 + 30.0
54,2,target,198,198,(5;4;5),WS 2 (Port 1),2389,2519,2519.0,30.0 + 60.0 + 30.0 + 10.0
55,0,return,198,198,WS 2 (Port 1),(3;0;4),2541,2631,2631.0,30.0 + 30.0 + 30.0
56,1,target,202,202,(0;8;4),WS 2 (Port 1),2506,2631,2631.0,30.0 + 55.0 + 30.0 + 10.0
57,1,return,202,202,WS 2 (Port 1),(3;0;3),2643,2733,2733.0,30.0 + 30.0 + 30.0
