mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,reshuffle,128,188,(3;4;4),(0;2;4),35,120,120.0,30.0 + 25.0 + 30.0
2,1,reshuffle,385,188,(3;4;5),(0;2;3),65,150,150.0,30.0 + 25.0 + 30.0
3,2,reshuffle,334,188,(3;4;6),(0;2;2),95,180,180.0,30.0 + 25.0 + 30.0
4,0,target,188,188,(3;4;7),WS 1 (Port 1),145,260,260.0,30.0 + 45.0 + 30.0 + 10.0
5,0,return,188,188,WS 1 (Port 1),(1;0;1),276,351,351.0,30.0 + 15.0 + 30.0
6,1,target,275,275,(0;4;0),WS 1 (Port 2),160,260,260.0,30.0 + 30.0 + 30.0 + 10.0
7,1,return,275,275,WS 1 (Port 2),(1;0;0),278,381,381.0,30.0 + 43.0 + 30.0
8,2,target,79,79,(2;0;1),WS 1 (Port 3),200,290,290.0,30.0 + 20.0 + 30.0 + 10.0
9,2,return,79,79,WS 1 (Port 3),(0;2;1),306,386,386.0,30.0 + 20.0 + 30.0
10,0,target,101,101,(1;8;1),WS 1 (Port 1),391,516,516.0,30.0 + 55.0 + 30.0 + 10.0
11,0,return,101,101,WS 1 (Port 1),(0;2;0),532,612,612.0,30.0 + 20.0 + 30.0
12,1,target,332,332,(4;4;4),WS 1 (Port 2),416,536,536.0,30.0 + 50.0 + 30.0 + 10.0
13,1,return,332,332,WS 1 (Port 2),(1;1;2),552,632,632.0,30.0 + 20.0 + 30.0
14,2,target,135,135,(5;6;1),WS 1 (Port 3),431,566,566.0,30.0 + 65.0 + 30.0 + 10.0
15,2,return,135,135,WS 1 (Port 3),(1;1;1),582,662,662.0,30.0 + 20.0 + 30.0
