mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,reshuffle,274,141,(3;8;1),(0;2;4),55,160,160.0,30.0 + 45.0 + 30.0
2,1,reshuffle,384,141,(3;8;2),(0;2;3),85,190,190.0,30.0 + 45.0 + 30.0
3,2,reshuffle,265,141,(3;8;3),(0;2;2),115,220,220.0,30.0 + 45.0 + 30.0
4,0,target,141,141,(3;8;4),WS 2 (Port 1),205,345,345.0,30.0 + 70.0 + 30.0 + 10.0
5,0,return,141,141,WS 2 (Port 1),(1;0;1),365,445,445.0,30.0 + 20.0 + 30.0
6,1,target,198,198,(5;4;5),WS 2 (Port 2),225,355,355.0,30.0 + 60.0 + 30.0 + 10.0
7,1,return,198,198,WS 2 (Port 2),(1;0;0),371,475,475.0,30.0 + 44.0 + 30.0
8,2,reshuffle,183,0,(3;5;2),(0;2;1),250,340,340.0,30.0 + 30.0 + 30.0
9,2,reshuffle,98,0,(3;5;3),(0;2;0),370,460,460.0,30.0 + 30.0 + 30.0
10,0,reshuffle,224,0,(3;5;4),(0;3;2),480,565,565.0,30.0 + 25.0 + 30.0
11,1,target,0,0,(3;5;5),WS 2 (Port 1),510,635,635.0,30.0 + 55.0 + 30.0 + 10.0
12,0,return,0,0,WS 2 (Port 1),(1;1;2),639,724,724.0,30.0 + 25.0 + 30.0
