mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,target,134,134,(1;3;5),WS 1 (Port 1),20,120,120.0,30.0 + 30.0 + 30.0 + 10.0
2,0,return,134,134,WS 1 (Port 1),(1;0;1),128,203,203.0,30.0 + 15.0 + 30.0
3,1,target,135,135,(5;6;1),WS 1 (Port 1),55,190,190.0,30.0 + 65.0 + 30.0 + 10.0
4,0,return,135,135,WS 1 (Port 1),(1;0;0),220,295,295.0,30.0 + 15.0 + 30.0
5,2,target,172,172,(2;7;1),WS 1 (Port 2),45,170,170.0,30.0 + 55.0 + 30.0 + 10.0
6,0,return,172,172,WS 1 (Port 2),(0;2;4),510,590,590.0,30.0 + 20.0 + 30.0
