mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,reshuffle,16,126,(1;5;1),(0;0;7),30,120,120.0,30.0 + 30.0 + 30.0
2,1,reshuffle,38,126,(1;5;2),(0;0;6),60,150,150.0,30.0 + 30.0 + 30.0
3,2,reshuffle,60,126,(1;5;3),(0;0;5),90,180,180.0,30.0 + 30.0 + 30.0
4,0,reshuffle,82,126,(1;5;4),(0;0;4),150,240,240.0,30.0 + 30.0 + 30.0
5,1,reshuffle,104,126,(1;5;5),(0;0;3),180,270,270.0,30.0 + 30.0 + 30.0
6,2,target,126,126,(1;5;6),WS 1 (Port 1),210,320,320.0,30.0 + 40.0 + 30.0 + 10.0
7,0,return,126,126,WS 1 (Port 1),(0;0;2),322,392,392.0,30.0 + 10.0 + 30.0
8,1,reshuffle,31,97,(2;1;1),(0;0;1),285,422,422.0,30.0 + 77.0 + 30.0
9,2,reshuffle,53,97,(2;1;2),(0;0;0),335,452,452.0,30.0 + 57.0 + 30.0
10,0,reshuffle,75,97,(2;1;3),(0;1;7),407,477,477.0,30.0 + 10.0 + 30.0
11,1,target,97,97,(2;1;4),WS 1 (Port 1),437,532,532.0,30.0 + 25.0 + 30.0 + 10.0
12,0,return,97,97,WS 1 (Port 1),(1;0;0),740,815,815.0,30.0 + 15.0 + 30.0
13,2,target,75,75,(0;1;7),WS 2 (Port 1),482,572,572.0,30.0 + 20.0 + 30.0 + 10.0
14,1,return,75,75,WS 2 (Port 1),(0;1;7),580,660,660.0,30.0 + 20.0 + 30.0
15,2,target,152,152,(3;1;1),WS 2 (Port 1),597,702,702.0,30.0 + 35.0 + 30.0 + 10.0
16,1,return,152,152,WS 2 (Port 1),(0;1;6),750,830,830.0,30.0 + 20.0 + 30.0
17,2,target,153,153,(3;0;1),WS 2 (Port 1),722,822,822.0,30.0 + 30.0 + 30.0 + 10.0
18,0,return,153,153,WS 2 (Port 1),(0;1;5),886,966,966.0,30.0 + 20.0 + 30.0
19,1,target,154,154,(4;10;1),WS 2 (Port 1),895,1050,1050.0,30.0 + 85.0 + 30.0 + 10.0
20,0,return,154,154,WS 2 (Port 1),(0;1;4),1114,1194,1194.0,30.0 + 20.0 + 30.0
21,2,target,155,155,(4;9;1),WS 2 (Port 2),892,1042,1042.0,30.0 + 80.0 + 30.0 + 10.0
22,1,return,155,155,WS 2 (Port 2),(0;1;3),1058,1224,1224.0,30.0 + 106.0 + 30.0
