mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,reshuffle,174,33,(2;3;2),(0;2;4),25,100,100.0,30.0 + 15.0 + 30.0
2,1,reshuffle,349,33,(2;3;3),(0;2;3),55,130,130.0,30.0 + 15.0 + 30.0
3,2,target,33,33,(2;3;4),WS 2 (Port 1),85,195,195.0,30.0 + 40.0 + 30.0 + 10.0
4,0,return,33,33,WS 2 (Port 1),(1;0;1),199,279,279.0,30.0 + 20.0 + 30.0
5,1,reshuffle,102,34,(2;9;0),(0;2;2),175,280,280.0,30.0 + 45.0 + 30.0
6,2,reshuffle,264,34,(2;9;1),(0;2;1),255,360,360.0,30.0 + 45.0 + 30.0
7,1,reshuffle,31,34,(2;9;2),(0;2;0),325,430,430.0,30.0 + 45.0 + 30.0
8,0,reshuffle,89,34,(2;9;3),(0;3;2),355,455,455.0,30.0 + 40.0 + 30.0
9,2,reshuffle,238,34,(2;9;4),(0;3;1),405,505,505.0,30.0 + 40.0 + 30.0
10,1,reshuffle,93,34,(2;9;5),(0;3;0),475,575,575.0,30.0 + 40.0 + 30.0
11,0,reshuffle,298,34,(2;9;6),(0;6;6),505,590,590.0,30.0 + 25.0 + 30.0
12,2,target,34,34,(2;9;7),WS 2 (Port 1),545,685,685.0,30.0 + 70.0 + 30.0 + 10.0
13,0,return,34,34,WS 2 (Port 1),(1;0;0),689,769,769.0,30.0 + 20.0 + 30.0
14,1,reshuffle,150,82,(1;4;0),(0;6;5),585,660,660.0,30.0 + 15.0 + 30.0
15,1,reshuffle,35,82,(1;4;1),(0;6;4),675,750,750.0,30.0 + 15.0 + 30.0
16,2,reshuffle,24,82,(1;4;2),(0;6;3),715,790,790.0,30.0 + 15.0 + 30.0
17,1,reshuffle,41,82,(1;4;3),(0;7;2),765,845,845.0,30.0 + 20.0 + 30.0
18,0,target,82,82,(1;4;4),WS 2 (Port 1),795,905,905.0,30.0 + 40.0 + 30.0 + 10.0
19,0,return,82,82,WS 2 (Port 1),(1;1;2),911,996,996.0,30.0 + 25.0 + 30.0
20,2,target,31,31,(0;2;0),WS 2 (Port 2),810,905,905.0,30.0 + 25.0 + 30.0 + 10.0
21,1,return,31,31,WS 2 (Port 2),(0;2;0),909,994,994.0,30.0 + 25.0 + 30.0
22,2,target,24,24,(0;6;3),WS 2 (Port 1),940,1055,1055.0,30.0 + 45.0 + 30.0 + 10.0
23,0,return,24,24,WS 2 (Port 1),(1;1;1),1057,1142,1142.0,30.0 + 25.0 + 30.0
24,1,reshuffle,87,10,(4;3;0),(0;6;3),1019,1114,1114.0,30.0 + 35.0 + 30.0
25,2,reshuffle,204,10,(4;3;1),(0;6;2),1095,1190,1190.0,30.0 + 35.0 + 30.0
26,1,reshuffle,197,10,(4;3;2),(0;6;1),1149,1244,1244.0,30.0 + 35.0 + 30.0
27,0,reshuffle,80,10,(4;3;3),(0;6;0),1179,1274,1274.0,30.0 + 35.0 + 30.0
28,2,reshuffle,253,10,(4;3;4),(0;7;1),1225,1325,1325.0,30.0 + 40.0 + 30.0
29,1,reshuffle,113,10,(4;3;5),(0;7;0),1279,1379,1379.0,30.0 + 40.0 + 30.0
30,0,target,10,10,(4;3;6),WS 1 (Port 1),1309,1424,1424.0,30.0 + 45.0 + 30.0 + 10.0
31,0,return,10,10,WS 1 (Port 1),(1;1;0),1432,1512,1512.0,30.0 + 20.0 + 30.0
32,2,reshuffle,263,118,(2;3;5),(0;8;5),1355,1450,1450.0,30.0 + 35.0 + 30.0
33,1,target,118,118,(2;3;6),WS 1 (Port 1),1409,1514,1514.0,30.0 + 35.0 + 30.0 + 10.0
34,1,return,118,118,WS 1 (Port 1),(2;0;0),1522,1602,1602.0,30.0 + 20.0 + 30.0
