mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,reshuffle,56,162,(0;0;0),(0;2;4),0,70,70.0,30.0 + 10.0 + 30.0
2,1,reshuffle,262,162,(0;0;1),(0;3;2),30,105,105.0,30.0 + 15.0 + 30.0
3,2,reshuffle,69,162,(0;0;2),(0;3;1),60,135,135.0,30.0 + 15.0 + 30.0
4,0,target,162,162,(0;0;3),WS 1 (Port 1),90,170,170.0,30.0 + 10.0 + 30.0 + 10.0
5,0,return,162,162,WS 1 (Port 1),(0;0;3),178,248,248.0,30.0 + 10.0 + 30.0
6,1,reshuffle,308,159,(5;8;2),(0;0;2),155,280,280.0,30.0 + 65.0 + 30.0
7,2,reshuffle,366,159,(5;8;3),(0;0;1),185,310,310.0,30.0 + 65.0 + 30.0
8,0,reshuffle,160,159,(5;8;4),(0;0;0),313,438,438.0,30.0 + 65.0 + 30.0
9,1,reshuffle,254,159,(5;8;5),(0;3;0),345,455,455.0,30.0 + 50.0 + 30.0
10,2,reshuffle,158,159,(5;8;6),(0;6;6),375,470,470.0,30.0 + 35.0 + 30.0
11,0,target,159,159,(5;8;7),WS 1 (Port 1),503,648,648.0,30.0 + 75.0 + 30.0 + 10.0
12,0,return,159,159,WS 1 (Port 1),(1;0;1),656,731,731.0,30.0 + 15.0 + 30.0
13,1,target,160,160,(0;0;0),WS 1 (Port 2),470,550,550.0,30.0 + 10.0 + 30.0 + 10.0
14,1,return,160,160,WS 1 (Port 2),(0;0;0),558,628,628.0,30.0 + 10.0 + 30.0
15,2,reshuffle,47,161,(1;6;5),(0;7;2),475,545,545.0,30.0 + 10.0 + 30.0
16,2,target,161,161,(1;6;6),WS 1 (Port 2),555,670,670.0,30.0 + 45.0 + 30.0 + 10.0
17,1,return,161,161,WS 1 (Port 2),(1;0;0),678,761,761.0,30.0 + 23.0 + 30.0
18,2,reshuffle,135,163,(5;6;1),(0;7;1),725,815,815.0,30.0 + 30.0 + 30.0
19,0,reshuffle,116,163,(5;6;2),(0;7;0),781,871,871.0,30.0 + 30.0 + 30.0
20,1,reshuffle,367,163,(5;6;3),(0;8;5),811,906,906.0,30.0 + 35.0 + 30.0
21,2,target,163,163,(5;6;4),WS 1 (Port 1),845,980,980.0,30.0 + 65.0 + 30.0 + 10.0
22,0,return,163,163,WS 1 (Port 1),(1;1;2),986,1066,1066.0,30.0 + 20.0 + 30.0
23,1,target,56,56,(0;2;4),WS 1 (Port 1),936,1026,1026.0,30.0 + 20.0 + 30.0 + 10.0
24,1,return,56,56,WS 1 (Port 1),(0;2;4),1030,1110,1110.0,30.0 + 20.0 + 30.0
25,2,target,57,57,(4;7;1),WS 1 (Port 1),1035,1170,1170.0,30.0 + 65.0 + 30.0 + 10.0
26,0,return,57,57,WS 1 (Port 1),(0;2;3),1178,1258,1258.0,30.0 + 20.0 + 30.0
27,1,reshuffle,193,58,(1;5;0),(0;2;2),1130,1288,1288.0,30.0 + 98.0 + 30.0
28,2,target,58,58,(1;5;1),WS 1 (Port 1),1200,1310,1310.0,30.0 + 40.0 + 30.0 + 10.0
29,0,return,58,58,WS 1 (Port 1),(0;2;1),1312,1392,1392.0,30.0 + 20.0 + 30.0
30,1,reshuffle,51,157,(5;0;2),(0;2;0),1323,1422,1422.0,30.0 + 39.0 + 30.0
31,2,reshuffle,228,157,(5;0;3),(0;8;4),1353,1478,1478.0,30.0 + 65.0 + 30.0
32,0,reshuffle,353,157,(5;0;4),(0;8;3),1427,1552,1552.0,30.0 + 65.0 + 30.0
33,1,reshuffle,96,157,(5;0;5),(0;8;2),1457,1582,1582.0,30.0 + 65.0 + 30.0
34,2,reshuffle,365,157,(5;0;6),(0;8;1),1543,1668,1668.0,30.0 + 65.0 + 30.0
35,0,target,157,157,(5;0;7),WS 1 (Port 1),1617,1722,1722.0,30.0 + 35.0 + 30.0 + 10.0
36,0,return,157,157,WS 1 (Port 1),(1;1;1),1724,1804,1804.0,30.0 + 20.0 + 30.0
37,1,target,158,158,(0;6;6),WS 1 (Port 2),1592,1702,1702.0,30.0 + 40.0 + 30.0 + 10.0
38,1,return,158,158,WS 1 (Port 2),(1;1;0),1710,1834,1834.0,30.0 + 64.0 + 30.0
