mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,target,32,32,(3;4;1),WS 1 (Port 1),35,150,150.0,30.0 + 45.0 + 30.0 + 10.0
2,0,return,32,32,WS 1 (Port 1),(0;0;5),160,230,230.0,30.0 + 10.0 + 30.0
3,1,reshuffle,378,152,(5;6;0),(0;0;4),55,260,260.0,30.0 + 145.0 + 30.0
4,2,reshuffle,221,152,(5;6;1),(0;0;3),85,290,290.0,30.0 + 145.0 + 30.0
5,0,reshuffle,166,152,(5;6;2),(0;0;2),285,400,400.0,30.0 + 55.0 + 30.0
6,1,target,152,152,(5;6;3),WS 1 (Port 1),315,450,450.0,30.0 + 65.0 + 30.0 + 10.0
7,0,return,152,152,WS 1 (Port 1),(0;0;1),456,526,526.0,30.0 + 10.0 + 30.0
8,2,reshuffle,65,197,(2;4;2),(0;0;0),320,556,556.0,30.0 + 176.0 + 30.0
9,1,reshuffle,43,197,(2;4;3),(0;1;5),480,565,565.0,30.0 + 25.0 + 30.0
10,0,reshuffle,12,197,(2;4;4),(0;1;4),556,641,641.0,30.0 + 25.0 + 30.0
11,2,reshuffle,343,197,(2;4;5),(0;2;5),586,666,666.0,30.0 + 20.0 + 30.0
12,1,target,197,197,(2;4;6),WS 1 (Port 1),616,726,726.0,30.0 + 40.0 + 30.0 + 10.0
13,0,return,197,197,WS 1 (Port 1),(1;0;1),738,813,813.0,30.0 + 15.0 + 30.0
14,2,target,12,12,(0;1;4),WS 2 (Port 1),671,761,761.0,30.0 + 20.0 + 30.0 + 10.0
15,1,return,12,12,WS 2 (Port 1),(0;1;4),781,861,861.0,30.0 + 20.0 + 30.0
