mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,reshuffle,57,181,(4;7;1),(0;2;4),55,160,160.0,30.0 + 45.0 + 30.0
2,1,reshuffle,359,181,(4;7;2),(0;2;3),85,190,190.0,30.0 + 45.0 + 30.0
3,2,reshuffle,355,181,(4;7;3),(0;2;2),115,220,220.0,30.0 + 45.0 + 30.0
4,0,target,181,181,(4;7;4),WS 2 (Port 1),205,345,345.0,30.0 + 70.0 + 30.0 + 10.0
5,0,return,181,181,WS 2 (Port 1),(1;0;1),361,441,441.0,30.0 + 20.0 + 30.0
6,1,target,134,134,(1;3;5),WS 2 (Port 2),200,305,305.0,30.0 + 35.0 + 30.0 + 10.0
7,1,return,134,134,WS 2 (Port 2),(1;0;0),325,471,471.0,30.0 + 86.0 + 30.0
8,2,reshuffle,36,182,(1;9;0),(0;2;1),260,360,360.0,30.0 + 40.0 + 30.0
9,2,reshuffle,95,182,(1;9;1),(0;2;0),400,500,500.0,30.0 + 40.0 + 30.0
10,0,reshuffle,121,182,(1;9;2),(0;3;2),486,581,581.0,30.0 + 35.0 + 30.0
11,1,reshuffle,320,182,(1;9;3),(0;3;1),516,611,611.0,30.0 + 35.0 + 30.0
12,2,target,182,182,(1;9;4),WS 2 (Port 1),546,681,681.0,30.0 + 65.0 + 30.0 + 10.0
13,0,return,182,182,WS 2 (Port 1),(1;1;2),685,770,770.0,30.0 + 25.0 + 30.0
14,1,reshuffle,377,119,(2;4;3),(0;3;0),626,701,701.0,30.0 + 15.0 + 30.0
15,1,target,119,119,(2;4;4),WS 2 (Port 1),716,831,831.0,30.0 + 45.0 + 30.0 + 10.0
16,0,return,119,119,WS 2 (Port 1),(1;1;1),863,948,948.0,30.0 + 25.0 + 30.0
