mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,target,27,27,(2;5;1),WS 1 (Port 1),35,150,150.0,30.0 + 45.0 + 30.0 + 10.0
2,0,return,27,27,WS 1 (Port 1),(0;0;7),158,228,228.0,30.0 + 10.0 + 30.0
3,1,reshuffle,13,79,(1;8;1),(0;0;6),45,258,258.0,30.0 + 153.0 + 30.0
4,2,reshuffle,35,79,(1;8;2),(0;0;5),75,288,288.0,30.0 + 153.0 + 30.0
5,0,reshuffle,57,79,(1;8;3),(0;0;4),273,378,378.0,30.0 + 45.0 + 30.0
6,1,target,79,79,(1;8;4),WS 1 (Port 1),303,428,428.0,30.0 + 55.0 + 30.0 + 10.0
7,0,return,79,79,WS 1 (Port 1),(0;0;3),430,500,500.0,30.0 + 10.0 + 30.0
8,1,reshuffle,31,119,(2;1;1),(0;0;2),443,530,530.0,30.0 + 27.0 + 30.0
9,2,reshuffle,53,119,(2;1;2),(0;0;1),473,560,560.0,30.0 + 27.0 + 30.0
10,0,reshuffle,75,119,(2;1;3),(0;0;0),515,590,590.0,30.0 + 15.0 + 30.0
11,1,reshuffle,97,119,(2;1;4),(0;1;7),545,615,615.0,30.0 + 10.0 + 30.0
12,2,target,119,119,(2;1;5),WS 1 (Port 1),575,670,670.0,30.0 + 25.0 + 30.0 + 10.0
13,0,return,119,119,WS 1 (Port 1),(0;1;6),674,749,749.0,30.0 + 15.0 + 30.0
