mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,reshuffle,378,119,(5;6;0),(0;0;5),55,170,170.0,30.0 + 55.0 + 30.0
2,1,reshuffle,221,119,(5;6;1),(0;0;4),85,200,200.0,30.0 + 55.0 + 30.0
3,2,reshuffle,166,119,(5;6;2),(0;0;3),115,230,230.0,30.0 + 55.0 + 30.0
4,0,reshuffle,152,119,(5;6;3),(0;0;2),225,340,340.0,30.0 + 55.0 + 30.0
5,1,target,119,119,(5;6;4),WS 1 (Port 1),255,390,390.0,30.0 + 65.0 + 30.0 + 10.0
6,0,return,119,119,WS 1 (Port 1),(0;1;5),394,469,469.0,30.0 + 15.0 + 30.0
7,2,reshuffle,58,27,(1;8;3),(0;1;4),275,499,499.0,30.0 + 164.0 + 30.0
8,1,target,27,27,(1;8;4),WS 1 (Port 1),435,560,560.0,30.0 + 55.0 + 30.0 + 10.0
9,0,return,27,27,WS 1 (Port 1),(0;1;3),572,647,647.0,30.0 + 15.0 + 30.0
10,2,target,152,152,(0;0;2),WS 1 (Port 2),504,584,584.0,30.0 + 10.0 + 30.0 + 10.0
11,1,return,152,152,WS 1 (Port 2),(0;0;2),588,658,658.0,30.0 + 10.0 + 30.0
