mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,reshuffle,57,181,(4;7;1),(0;2;4),55,160,160.0,30.0 + 45.0 + 30.0
2,1,reshuffle,359,181,(4;7;2),(0;2;3),85,190,190.0,30.0 + 45.0 + 30.0
3,2,reshuffle,355,181,(4;7;3),(0;2;2),115,220,220.0,30.0 + 45.0 + 30.0
4,0,target,181,181,(4;7;4),WS 2 (Port 1),205,345,345.0,30.0 + 70.0 + 30.0 + 10.0
5,0,return,181,181,WS 2 (Port 1),(1;0;1),357,437,437.0,30.0 + 20.0 + 30.0
6,1,target,134,134,(1;3;5),WS 2 (Port 2),200,305,305.0,30.0 + 35.0 + 30.0 + 10.0
7,1,return,134,134,WS 2 (Port 2),(1;0;0),317,467,467.0,30.0 + 90.0 + 30.0
