mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,reshuffle,275,20,(0;4;0),(0;2;4),20,90,90.0,30.0 + 10.0 + 30.0
2,1,reshuffle,184,20,(0;4;1),(0;2;3),50,120,120.0,30.0 + 10.0 + 30.0
3,2,reshuffle,92,20,(0;4;2),(0;2;2),80,150,150.0,30.0 + 10.0 + 30.0
4,0,target,20,20,(0;4;3),WS 1 (Port 1),110,210,210.0,30.0 + 30.0 + 30.0 + 10.0
5,0,return,20,20,WS 1 (Port 1),(1;0;1),226,301,301.0,30.0 + 15.0 + 30.0
6,1,target,198,198,(5;4;5),WS 1 (Port 1),155,280,280.0,30.0 + 55.0 + 30.0 + 10.0
7,1,return,198,198,WS 1 (Port 1),(1;0;0),296,371,371.0,30.0 + 15.0 + 30.0
8,2,reshuffle,392,206,(1;10;0),(0;2;1),195,300,300.0,30.0 + 45.0 + 30.0
9,2,reshuffle,235,206,(1;10;1),(0;2;0),345,450,450.0,30.0 + 45.0 + 30.0
10,0,reshuffle,304,206,(1;10;2),(0;3;2),375,475,475.0,30.0 + 40.0 + 30.0
11,1,target,206,206,(1;10;3),WS 1 (Port 1),421,556,556.0,30.0 + 65.0 + 30.0 + 10.0
12,0,return,206,206,WS 1 (Port 1),(1;1;2),596,676,676.0,30.0 + 20.0 + 30.0
