mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,target,23,23,(4;5;0),WS 2 (Port 1),45,175,175.0,30.0 + 60.0 + 30.0 + 10.0
2,0,return,23,23,WS 2 (Port 1),(1;0;1),185,265,265.0,30.0 + 20.0 + 30.0
3,1,reshuffle,392,206,(1;10;0),(0;2;4),55,160,160.0,30.0 + 45.0 + 30.0
4,2,reshuffle,235,206,(1;10;1),(0;2;3),85,190,190.0,30.0 + 45.0 + 30.0
5,1,reshuffle,304,206,(1;10;2),(0;2;2),205,310,310.0,30.0 + 45.0 + 30.0
6,2,target,206,206,(1;10;3),WS 2 (Port 1),235,375,375.0,30.0 + 70.0 + 30.0 + 10.0
7,0,return,206,206,WS 2 (Port 1),(1;0;0),585,665,665.0,30.0 + 20.0 + 30.0
8,1,reshuffle,327,76,(3;6;0),(0;2;1),345,440,440.0,30.0 + 35.0 + 30.0
9,2,target,76,76,(3;6;1),WS 2 (Port 2),425,555,555.0,30.0 + 60.0 + 30.0 + 10.0
10,1,return,76,76,WS 2 (Port 2),(0;2;0),577,662,662.0,30.0 + 25.0 + 30.0
11,2,reshuffle,386,75,(1;2;4),(0;3;2),575,645,645.0,30.0 + 10.0 + 30.0
12,2,reshuffle,186,75,(1;2;5),(0;3;1),655,725,725.0,30.0 + 10.0 + 30.0
13,0,reshuffle,395,75,(1;2;6),(0;3;0),685,755,755.0,30.0 + 10.0 + 30.0
14,1,target,75,75,(1;2;7),WS 2 (Port 1),715,815,815.0,30.0 + 30.0 + 30.0 + 10.0
15,0,return,75,75,WS 2 (Port 1),(1;1;2),823,908,908.0,30.0 + 25.0 + 30.0
