mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,target,27,27,(2;5;1),WS 1 (Port 1),35,150,150.0,30.0 + 45.0 + 30.0 + 10.0
2,0,return,27,27,WS 1 (Port 1),(0;0;7),156,226,226.0,30.0 + 10.0 + 30.0
3,1,reshuffle,11,121,(1;10;1),(0;0;6),55,256,256.0,30.0 + 141.0 + 30.0
4,2,reshuffle,33,121,(1;10;2),(0;0;5),85,286,286.0,30.0 + 141.0 + 30.0
5,0,reshuffle,55,121,(1;10;3),(0;0;4),281,396,396.0,30.0 + 55.0 + 30.0
6,1,reshuffle,77,121,(1;10;4),(0;0;3),311,426,426.0,30.0 + 55.0 + 30.0
7,2,reshuffle,99,121,(1;10;5),(0;0;2),341,456,456.0,30.0 + 55.0 + 30.0
8,0,target,121,121,(1;10;6),WS 1 (Port 1),451,586,586.0,30.0 + 65.0 + 30.0 + 10.0
9,0,return,121,121,WS 1 (Port 1),(0;0;1),592,662,662.0,30.0 + 10.0 + 30.0
10,1,target,161,161,(4;3;1),WS 1 (Port 2),461,576,576.0,30.0 + 45.0 + 30.0 + 10.0
11,1,return,161,161,WS 1 (Port 2),(0;0;0),584,692,692.0,30.0 + 48.0 + 30.0
