mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,target,101,101,(1;8;1),WS 2 (Port 1),45,175,175.0,30.0 + 60.0 + 30.0 + 10.0
2,0,transfer,101,101,WS 2 (Port 1),WS 2 (Port 2),187,247,247.0,30.0 + 0.0 + 30.0
3,0,return,101,101,WS 2 (Port 2),(1;0;1),269,349,349.0,30.0 + 20.0 + 30.0
4,1,reshuffle,135,116,(5;6;1),(0;2;4),55,160,160.0,30.0 + 45.0 + 30.0
5,2,target,116,116,(5;6;2),WS 2 (Port 3),85,225,225.0,30.0 + 70.0 + 30.0 + 10.0
6,0,transfer,116,116,WS 2 (Port 3),WS 2 (Port 1),1425,1485,1485.0,30.0 + 0.0 + 30.0
7,0,return,116,116,WS 2 (Port 1),(1;0;0),2695,2775,2775.0,30.0 + 20.0 + 30.0
8,1,target,142,142,(3;1;4),WS 2 (Port 2),180,309,309.0,30.0 + 59.0 + 30.0 + 10.0
9,1,return,142,142,WS 2 (Port 2),(0;2;3),429,514,514.0,30.0 + 25.0 + 30.0
10,2,reshuffle,183,109,(3;5;2),(0;2;2),270,544,544.0,30.0 + 214.0 + 30.0
11,1,reshuffle,98,109,(3;5;3),(0;2;1),544,634,634.0,30.0 + 30.0 + 30.0
12,2,reshuffle,224,109,(3;5;4),(0;2;0),574,664,664.0,30.0 + 30.0 + 30.0
13,1,reshuffle,0,109,(3;5;5),(0;3;2),664,749,749.0,30.0 + 25.0 + 30.0
14,2,reshuffle,369,109,(3;5;6),(0;3;1),694,779,779.0,30.0 + 25.0 + 30.0
15,1,target,109,109,(3;5;7),WS 2 (Port 2),774,899,899.0,30.0 + 55.0 + 30.0 + 10.0
16,1,return,109,109,WS 2 (Port 2),(1;1;2),1019,1104,1104.0,30.0 + 25.0 + 30.0
