mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,reshuffle,172,130,(2;7;1),(0;2;4),45,140,140.0,30.0 + 35.0 + 30.0
2,1,reshuffle,28,130,(2;7;2),(0;2;3),75,170,170.0,30.0 + 35.0 + 30.0
3,2,reshuffle,315,130,(2;7;3),(0;2;2),105,200,200.0,30.0 + 35.0 + 30.0
4,0,reshuffle,86,130,(2;7;4),(0;2;1),175,270,270.0,30.0 + 35.0 + 30.0
5,1,reshuffle,207,130,(2;7;5),(0;2;0),205,300,300.0,30.0 + 35.0 + 30.0
6,2,reshuffle,156,130,(2;7;6),(0;3;2),235,325,325.0,30.0 + 30.0 + 30.0
7,0,target,130,130,(2;7;7),WS 2 (Port 1),305,435,435.0,30.0 + 60.0 + 30.0 + 10.0
8,0,return,130,130,WS 2 (Port 1),(1;0;1),819,899,899.0,30.0 + 20.0 + 30.0
9,1,target,13,13,(3;0;0),WS 2 (Port 2),325,425,425.0,30.0 + 30.0 + 30.0 + 10.0
10,1,return,13,13,WS 2 (Port 2),(1;0;0),427,929,929.0,30.0 + 442.0 + 30.0
11,2,reshuffle,110,129,(3;3;2),(0;3;1),340,415,415.0,30.0 + 15.0 + 30.0
12,2,reshuffle,364,129,(3;3;3),(0;3;0),430,505,505.0,30.0 + 15.0 + 30.0
13,2,target,129,129,(3;3;4),WS 2 (Port 2),520,635,635.0,30.0 + 45.0 + 30.0 + 10.0
14,2,return,129,129,WS 2 (Port 2),(1;1;2),641,726,726.0,30.0 + 25.0 + 30.0
15,2,reshuffle,207,131,(0;2;0),(0;6;6),736,816,816.0,30.0 + 20.0 + 30.0
16,2,reshuffle,86,131,(0;2;1),(0;6;5),836,916,916.0,30.0 + 20.0 + 30.0
17,0,reshuffle,315,131,(0;2;2),(0;6;4),914,994,994.0,30.0 + 20.0 + 30.0
18,1,reshuffle,28,131,(0;2;3),(0;6;3),944,1024,1024.0,30.0 + 20.0 + 30.0
19,2,reshuffle,172,131,(0;2;4),(0;6;2),974,1054,1054.0,30.0 + 20.0 + 30.0
20,0,reshuffle,302,131,(0;2;5),(0;6;1),1014,1094,1094.0,30.0 + 20.0 + 30.0
21,1,reshuffle,8,131,(0;2;6),(0;6;0),1044,1124,1124.0,30.0 + 20.0 + 30.0
22,2,target,131,131,(0;2;7),WS 2 (Port 1),1074,1169,1169.0,30.0 + 25.0 + 30.0 + 10.0
23,0,return,131,131,WS 2 (Port 1),(0;2;7),1409,1494,1494.0,30.0 + 25.0 + 30.0
