mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,reshuffle,23,205,(4;5;0),(0;2;4),45,140,140.0,30.0 + 35.0 + 30.0
2,1,target,205,205,(4;5;1),WS 1 (Port 1),75,200,200.0,30.0 + 55.0 + 30.0 + 10.0
3,0,return,205,205,WS 1 (Port 1),(1;0;1),204,279,279.0,30.0 + 15.0 + 30.0
4,2,reshuffle,135,116,(5;6;1),(0;2;3),55,170,170.0,30.0 + 55.0 + 30.0
5,2,target,116,116,(5;6;2),WS 1 (Port 1),215,350,350.0,30.0 + 65.0 + 30.0 + 10.0
6,0,return,116,116,WS 1 (Port 1),(1;0;0),510,585,585.0,30.0 + 15.0 + 30.0
7,1,reshuffle,44,63,(2;1;2),(0;2;2),215,290,290.0,30.0 + 15.0 + 30.0
8,1,target,63,63,(2;1;3),WS 1 (Port 2),305,400,400.0,30.0 + 25.0 + 30.0 + 10.0
9,1,return,63,63,WS 1 (Port 2),(0;2;1),404,484,484.0,30.0 + 20.0 + 30.0
10,2,reshuffle,183,0,(3;5;2),(0;2;0),390,514,514.0,30.0 + 64.0 + 30.0
11,1,reshuffle,98,0,(3;5;3),(0;3;2),514,599,599.0,30.0 + 25.0 + 30.0
12,2,reshuffle,224,0,(3;5;4),(0;3;1),544,629,629.0,30.0 + 25.0 + 30.0
13,0,target,0,0,(3;5;5),WS 1 (Port 1),620,740,740.0,30.0 + 50.0 + 30.0 + 10.0
14,0,return,0,0,WS 1 (Port 1),(1;1;2),742,822,822.0,30.0 + 20.0 + 30.0
