mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,target,3,3,(2;5;2),WS 1 (Port 1),35,150,150.0,30.0 + 45.0 + 30.0 + 10.0
2,0,return,3,3,WS 1 (Port 1),(1;0;1),156,231,231.0,30.0 + 15.0 + 30.0
3,1,target,114,114,(4;10;1),WS 1 (Port 1),70,220,220.0,30.0 + 80.0 + 30.0 + 10.0
4,1,return,114,114,WS 1 (Port 1),(1;0;0),224,299,299.0,30.0 + 15.0 + 30.0
5,2,target,23,23,(4;5;0),WS 1 (Port 2),45,170,170.0,30.0 + 55.0 + 30.0 + 10.0
6,2,return,23,23,WS 1 (Port 2),(0;2;4),178,258,258.0,30.0 + 20.0 + 30.0
7,0,target,59,59,(4;0;6),WS 1 (Port 1),246,346,346.0,30.0 + 30.0 + 30.0 + 10.0
8,0,return,59,59,WS 1 (Port 1),(0;2;3),352,432,432.0,30.0 + 20.0 + 30.0
9,2,target,87,87,(4;3;0),WS 1 (Port 1),283,398,398.0,30.0 + 45.0 + 30.0 + 10.0
10,1,return,87,87,WS 1 (Port 1),(0;2;2),404,484,484.0,30.0 + 20.0 + 30.0
11,2,target,357,357,(3;7;5),WS 1 (Port 1),448,578,578.0,30.0 + 60.0 + 30.0 + 10.0
12,0,return,357,357,WS 1 (Port 1),(0;2;1),584,664,664.0,30.0 + 20.0 + 30.0
