mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,target,150,150,(1;4;0),WS 2 (Port 1),25,135,135.0,30.0 + 40.0 + 30.0 + 10.0
2,0,return,150,150,WS 2 (Port 1),(1;0;1),143,223,223.0,30.0 + 20.0 + 30.0
3,1,target,183,183,(3;5;2),WS 2 (Port 2),40,165,165.0,30.0 + 55.0 + 30.0 + 10.0
4,1,return,183,183,WS 2 (Port 2),(1;0;0),173,253,253.0,30.0 + 20.0 + 30.0
5,2,target,193,193,(1;5;0),WS 2 (Port 3),30,145,145.0,30.0 + 45.0 + 30.0 + 10.0
6,2,return,193,193,WS 2 (Port 3),(0;2;4),153,238,238.0,30.0 + 25.0 + 30.0
7,0,reshuffle,87,204,(4;3;0),(0;2;3),253,338,338.0,30.0 + 25.0 + 30.0
8,1,target,204,204,(4;3;1),WS 2 (Port 1),283,403,403.0,30.0 + 50.0 + 30.0 + 10.0
9,0,return,204,204,WS 2 (Port 1),(0;2;2),411,496,496.0,30.0 + 25.0 + 30.0
10,2,target,234,234,(0;7;3),WS 2 (Port 2),263,383,383.0,30.0 + 50.0 + 30.0 + 10.0
11,1,return,234,234,WS 2 (Port 2),(0;2;1),393,526,526.0,30.0 + 73.0 + 30.0
12,2,reshuffle,140,252,(0;10;1),(0;2;0),438,556,556.0,30.0 + 58.0 + 30.0
13,0,reshuffle,338,252,(0;10;2),(0;3;2),536,631,631.0,30.0 + 35.0 + 30.0
14,1,target,252,252,(0;10;3),WS 2 (Port 1),566,701,701.0,30.0 + 65.0 + 30.0 + 10.0
15,0,return,252,252,WS 2 (Port 1),(1;1;2),709,794,794.0,30.0 + 25.0 + 30.0
16,2,reshuffle,102,264,(2;9;0),(0;3;1),601,701,701.0,30.0 + 40.0 + 30.0
17,2,target,264,264,(2;9;1),WS 2 (Port 1),741,881,881.0,30.0 + 70.0 + 30.0 + 10.0
18,0,return,264,264,WS 2 (Port 1),(1;1;1),889,974,974.0,30.0 + 25.0 + 30.0
19,1,reshuffle,327,269,(3;6;0),(0;3;0),751,841,841.0,30.0 + 30.0 + 30.0
20,1,reshuffle,76,269,(3;6;1),(0;6;6),871,946,946.0,30.0 + 15.0 + 30.0
21,2,target,269,269,(3;6;2),WS 2 (Port 1),931,1061,1061.0,30.0 + 60.0 + 30.0 + 10.0
22,0,return,269,269,WS 2 (Port 1),(1;1;0),1069,1154,1154.0,30.0 + 25.0 + 30.0
23,1,reshuffle,274,265,(3;8;1),(0;6;5),971,1056,1056.0,30.0 + 25.0 + 30.0
24,1,reshuffle,384,265,(3;8;2),(0;6;4),1081,1166,1166.0,30.0 + 25.0 + 30.0
25,2,target,265,265,(3;8;3),WS 2 (Port 1),1121,1261,1261.0,30.0 + 70.0 + 30.0 + 10.0
26,0,return,265,265,WS 2 (Port 1),(2;0;0),1269,1354,1354.0,30.0 + 25.0 + 30.0
27,1,target,27,27,(5;3;0),WS 2 (Port 1),1206,1331,1331.0,30.0 + 55.0 + 30.0 + 10.0
28,1,return,27,27,WS 2 (Port 1),(1;2;3),1339,1429,1429.0,30.0 + 30.0 + 30.0
29,2,reshuffle,3,42,(2;5;2),(0;6;3),1301,1376,1376.0,30.0 + 15.0 + 30.0
30,0,reshuffle,361,42,(2;5;3),(0;6;2),1379,1454,1454.0,30.0 + 15.0 + 30.0
31,2,target,42,42,(2;5;4),WS 2 (Port 1),1409,1529,1529.0,30.0 + 50.0 + 30.0 + 10.0
32,0,return,42,42,WS 2 (Port 1),(1;2;2),1537,1627,1627.0,30.0 + 30.0 + 30.0
33,1,target,44,44,(2;1;2),WS 2 (Port 2),1439,1539,1539.0,30.0 + 30.0 + 30.0 + 10.0
34,1,return,44,44,WS 2 (Port 2),(1;2;1),1547,1657,1657.0,30.0 + 50.0 + 30.0
35,2,target,56,56,(0;0;0),WS 2 (Port 1),1534,1619,1619.0,30.0 + 15.0 + 30.0 + 10.0
36,2,return,56,56,WS 2 (Port 1),(0;0;0),1627,1702,1702.0,30.0 + 15.0 + 30.0
37,0,target,71,71,(2;10;5),WS 2 (Port 1),1672,1817,1817.0,30.0 + 75.0 + 30.0 + 10.0
38,0,return,71,71,WS 2 (Port 1),(1;2;0),1825,1915,1915.0,30.0 + 30.0 + 30.0
39,1,reshuffle,36,95,(1;9;0),(0;6;1),1692,1772,1772.0,30.0 + 20.0 + 30.0
40,2,target,95,95,(1;9;1),WS 2 (Port 1),1752,1887,1887.0,30.0 + 65.0 + 30.0 + 10.0
41,1,return,95,95,WS 2 (Port 1),(2;1;2),1895,1985,1985.0,30.0 + 30.0 + 30.0
42,2,target,128,128,(3;4;4),WS 2 (Port 1),1927,2047,2047.0,30.0 + 50.0 + 30.0 + 10.0
43,0,return,128,128,WS 2 (Port 1),(2;1;1),2055,2145,2145.0,30.0 + 30.0 + 30.0
44,1,reshuffle,110,129,(3;3;2),(0;6;0),2000,2090,2090.0,30.0 + 30.0 + 30.0
45,2,reshuffle,364,129,(3;3;3),(0;7;3),2082,2177,2177.0,30.0 + 35.0 + 30.0
46,1,target,129,129,(3;3;4),WS 2 (Port 1),2120,2235,2235.0,30.0 + 45.0 + 30.0 + 10.0
47,0,return,129,129,WS 2 (Port 1),(2;1;0),2243,2333,2333.0,30.0 + 30.0 + 30.0
48,2,target,134,134,(1;3;5),WS 2 (Port 1),2202,2307,2307.0,30.0 + 35.0 + 30.0 + 10.0
49,1,return,134,134,WS 2 (Port 1),(1;3;5),2323,2418,2418.0,30.0 + 35.0 + 30.0
50,2,reshuffle,23,145,(4;5;0),(0;7;2),2357,2447,2447.0,30.0 + 30.0 + 30.0
51,0,reshuffle,205,145,(4;5;1),(0;7;1),2387,2477,2477.0,30.0 + 30.0 + 30.0
52,1,reshuffle,358,145,(4;5;2),(0;7;0),2443,2533,2533.0,30.0 + 30.0 + 30.0
53,2,reshuffle,248,145,(4;5;3),(0;8;5),2477,2572,2572.0,30.0 + 35.0 + 30.0
54,0,target,145,145,(4;5;4),WS 2 (Port 1),2507,2637,2637.0,30.0 + 60.0 + 30.0 + 10.0
55,0,return,145,145,WS 2 (Port 1),(1;3;4),2645,2740,2740.0,30.0 + 35.0 + 30.0
