mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,reshuffle,63,10,(2;2;2),(0;0;5),20,100,100.0,30.0 + 20.0 + 30.0
2,1,reshuffle,41,10,(2;2;3),(0;0;4),50,130,130.0,30.0 + 20.0 + 30.0
3,2,target,10,10,(2;2;4),WS 2 (Port 1),80,185,185.0,30.0 + 35.0 + 30.0 + 10.0
4,0,return,10,10,WS 2 (Port 1),(0;0;3),187,262,262.0,30.0 + 15.0 + 30.0
5,1,reshuffle,73,20,(1;1;2),(0;0;2),140,292,292.0,30.0 + 92.0 + 30.0
6,2,reshuffle,51,20,(1;1;3),(0;0;1),200,322,322.0,30.0 + 62.0 + 30.0
7,0,target,20,20,(1;1;4),WS 2 (Port 1),272,367,367.0,30.0 + 25.0 + 30.0 + 10.0
8,0,return,20,20,WS 2 (Port 1),(0;0;0),369,444,444.0,30.0 + 15.0 + 30.0
9,1,reshuffle,77,24,(1;5;2),(0;1;5),322,407,407.0,30.0 + 25.0 + 30.0
10,2,reshuffle,55,24,(1;5;3),(0;1;4),352,437,437.0,30.0 + 25.0 + 30.0
11,1,target,24,24,(1;5;4),WS 2 (Port 1),432,547,547.0,30.0 + 45.0 + 30.0 + 10.0
12,0,return,24,24,WS 2 (Port 1),(0;1;3),549,629,629.0,30.0 + 20.0 + 30.0
13,2,target,75,75,(1;3;2),WS 2 (Port 2),452,557,557.0,30.0 + 35.0 + 30.0 + 10.0
14,1,return,75,75,WS 2 (Port 2),(0;1;2),559,659,659.0,30.0 + 40.0 + 30.0
15,2,reshuffle,377,118,(5;5;0),(0;1;1),612,717,717.0,30.0 + 45.0 + 30.0
16,0,reshuffle,220,118,(5;5;1),(0;1;0),674,779,779.0,30.0 + 45.0 + 30.0
17,1,reshuffle,165,118,(5;5;2),(0;2;5),704,804,804.0,30.0 + 40.0 + 30.0
18,2,reshuffle,151,118,(5;5;3),(0;2;4),762,862,862.0,30.0 + 40.0 + 30.0
19,0,target,118,118,(5;5;4),WS 2 (Port 1),824,959,959.0,30.0 + 65.0 + 30.0 + 10.0
20,0,return,118,118,WS 2 (Port 1),(1;0;1),961,1041,1041.0,30.0 + 20.0 + 30.0
21,1,reshuffle,38,145,(3;10;1),(0;2;3),859,974,974.0,30.0 + 55.0 + 30.0
22,2,reshuffle,7,145,(3;10;2),(0;2;2),917,1032,1032.0,30.0 + 55.0 + 30.0
23,1,reshuffle,338,145,(3;10;3),(0;2;1),1029,1144,1144.0,30.0 + 55.0 + 30.0
24,2,reshuffle,192,145,(3;10;4),(0;2;0),1087,1202,1202.0,30.0 + 55.0 + 30.0
25,0,target,145,145,(3;10;5),WS 2 (Port 1),1117,1267,1267.0,30.0 + 80.0 + 30.0 + 10.0
26,0,return,145,145,WS 2 (Port 1),(1;0;0),1271,1351,1351.0,30.0 + 20.0 + 30.0
27,1,reshuffle,384,172,(4;1;0),(0;3;5),1169,1259,1259.0,30.0 + 30.0 + 30.0
28,2,reshuffle,227,172,(4;1;1),(0;3;4),1227,1317,1317.0,30.0 + 30.0 + 30.0
29,1,target,172,172,(4;1;2),WS 2 (Port 1),1289,1399,1399.0,30.0 + 40.0 + 30.0 + 10.0
30,0,return,172,172,WS 2 (Port 1),(1;1;4),1479,1564,1564.0,30.0 + 25.0 + 30.0
