mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,reshuffle,63,10,(2;2;2),(0;0;5),20,100,100.0,30.0 + 20.0 + 30.0
2,1,reshuffle,41,10,(2;2;3),(0;0;4),50,130,130.0,30.0 + 20.0 + 30.0
3,2,target,10,10,(2;2;4),WS 1 (Port 1),80,180,180.0,30.0 + 30.0 + 30.0 + 10.0
4,0,return,10,10,WS 1 (Port 1),(0;0;3),182,252,252.0,30.0 + 10.0 + 30.0
5,1,target,31,31,(3;3;1),WS 1 (Port 1),160,270,270.0,30.0 + 40.0 + 30.0 + 10.0
6,0,return,31,31,WS 1 (Port 1),(0;0;2),272,342,342.0,30.0 + 10.0 + 30.0
7,2,reshuffle,78,56,(1;6;2),(0;0;1),215,372,372.0,30.0 + 97.0 + 30.0
8,1,target,56,56,(1;6;3),WS 1 (Port 1),305,420,420.0,30.0 + 45.0 + 30.0 + 10.0
9,0,return,56,56,WS 1 (Port 1),(0;0;0),424,494,494.0,30.0 + 10.0 + 30.0
10,2,reshuffle,79,57,(1;7;2),(0;1;5),412,507,507.0,30.0 + 35.0 + 30.0
11,1,target,57,57,(1;7;3),WS 1 (Port 1),460,580,580.0,30.0 + 50.0 + 30.0 + 10.0
12,0,return,57,57,WS 1 (Port 1),(0;1;4),588,663,663.0,30.0 + 15.0 + 30.0
13,2,target,58,58,(1;8;3),WS 1 (Port 1),547,672,672.0,30.0 + 55.0 + 30.0 + 10.0
14,0,return,58,58,WS 1 (Port 1),(0;1;3),680,755,755.0,30.0 + 15.0 + 30.0
15,1,target,59,59,(1;9;3),WS 1 (Port 1),630,760,760.0,30.0 + 60.0 + 30.0 + 10.0
16,1,return,59,59,WS 1 (Port 1),(0;1;2),768,843,843.0,30.0 + 15.0 + 30.0
17,2,reshuffle,393,134,(4;10;1),(0;1;1),742,873,873.0,30.0 + 71.0 + 30.0
18,0,reshuffle,327,134,(4;10;2),(0;1;0),820,945,945.0,30.0 + 65.0 + 30.0
19,1,reshuffle,236,134,(4;10;3),(0;2;5),908,1028,1028.0,30.0 + 60.0 + 30.0
20,2,reshuffle,181,134,(4;10;4),(0;2;4),938,1058,1058.0,30.0 + 60.0 + 30.0
21,0,target,134,134,(4;10;5),WS 1 (Port 1),1010,1160,1160.0,30.0 + 80.0 + 30.0 + 10.0
22,0,return,134,134,WS 1 (Port 1),(1;0;1),1166,1241,1241.0,30.0 + 15.0 + 30.0
