mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,reshuffle,15,59,(1;6;1),(0;0;7),35,130,130.0,30.0 + 35.0 + 30.0
2,1,reshuffle,37,59,(1;6;2),(0;0;6),65,160,160.0,30.0 + 35.0 + 30.0
3,2,target,59,59,(1;6;3),WS 2 (Port 1),95,215,215.0,30.0 + 50.0 + 30.0 + 10.0
4,0,return,59,59,WS 2 (Port 1),(0;0;5),223,298,298.0,30.0 + 15.0 + 30.0
5,1,reshuffle,27,71,(2;5;1),(0;0;4),195,328,328.0,30.0 + 73.0 + 30.0
6,2,reshuffle,49,71,(2;5;2),(0;0;3),255,358,358.0,30.0 + 43.0 + 30.0
7,0,target,71,71,(2;5;3),WS 2 (Port 1),333,453,453.0,30.0 + 50.0 + 30.0 + 10.0
8,0,return,71,71,WS 2 (Port 1),(0;0;2),461,536,536.0,30.0 + 15.0 + 30.0
9,1,reshuffle,31,75,(2;1;1),(0;0;1),343,566,566.0,30.0 + 163.0 + 30.0
10,2,reshuffle,53,75,(2;1;2),(0;0;0),373,596,596.0,30.0 + 163.0 + 30.0
11,0,target,75,75,(2;1;3),WS 2 (Port 1),551,651,651.0,30.0 + 30.0 + 30.0 + 10.0
12,0,return,75,75,WS 2 (Port 1),(0;1;7),711,791,791.0,30.0 + 20.0 + 30.0
13,1,reshuffle,13,79,(1;8;1),(0;1;6),611,821,821.0,30.0 + 150.0 + 30.0
14,2,reshuffle,35,79,(1;8;2),(0;1;5),641,851,851.0,30.0 + 150.0 + 30.0
15,0,reshuffle,57,79,(1;8;3),(0;1;4),831,931,931.0,30.0 + 40.0 + 30.0
16,1,target,79,79,(1;8;4),WS 2 (Port 1),861,991,991.0,30.0 + 60.0 + 30.0 + 10.0
17,0,return,79,79,WS 2 (Port 1),(1;0;0),993,1073,1073.0,30.0 + 20.0 + 30.0
18,2,target,57,57,(0;1;4),WS 2 (Port 2),931,1021,1021.0,30.0 + 20.0 + 30.0 + 10.0
19,1,return,57,57,WS 2 (Port 2),(0;1;4),1029,1109,1109.0,30.0 + 20.0 + 30.0
20,2,reshuffle,14,58,(1;7;1),(0;1;3),1066,1161,1161.0,30.0 + 35.0 + 30.0
21,0,reshuffle,36,58,(1;7;2),(0;1;2),1108,1203,1203.0,30.0 + 35.0 + 30.0
22,1,target,58,58,(1;7;3),WS 2 (Port 1),1144,1269,1269.0,30.0 + 55.0 + 30.0 + 10.0
23,0,return,58,58,WS 2 (Port 1),(0;1;1),1275,1355,1355.0,30.0 + 20.0 + 30.0
