mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,reshuffle,7,172,(5;3;0),(0;0;7),40,140,140.0,30.0 + 40.0 + 30.0
2,1,target,172,172,(5;3;1),WS 2 (Port 1),70,195,195.0,30.0 + 55.0 + 30.0 + 10.0
3,0,return,172,172,WS 2 (Port 1),(0;0;6),265,340,340.0,30.0 + 15.0 + 30.0
4,1,reshuffle,31,119,(2;1;1),(0;0;5),215,370,370.0,30.0 + 95.0 + 30.0
5,2,reshuffle,53,119,(2;1;2),(0;0;4),245,400,400.0,30.0 + 95.0 + 30.0
6,0,reshuffle,75,119,(2;1;3),(0;0;3),355,430,430.0,30.0 + 15.0 + 30.0
7,1,reshuffle,97,119,(2;1;4),(0;0;2),385,460,460.0,30.0 + 15.0 + 30.0
8,2,target,119,119,(2;1;5),WS 2 (Port 1),415,515,515.0,30.0 + 30.0 + 30.0 + 10.0
9,0,transfer,119,119,WS 2 (Port 1),WS 2 (Port 2),541,601,601.0,30.0 + 0.0 + 30.0
10,0,return,119,119,WS 2 (Port 2),(0;0;1),637,712,712.0,30.0 + 15.0 + 30.0
