mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,reshuffle,16,64,(4;2;0),(0;2;4),30,110,110.0,30.0 + 20.0 + 30.0
2,1,reshuffle,287,64,(4;2;1),(0;2;3),60,140,140.0,30.0 + 20.0 + 30.0
3,2,reshuffle,148,64,(4;2;2),(0;2;2),90,170,170.0,30.0 + 20.0 + 30.0
4,0,reshuffle,394,64,(4;2;3),(0;2;1),130,210,210.0,30.0 + 20.0 + 30.0
5,1,reshuffle,226,64,(4;2;4),(0;2;0),160,240,240.0,30.0 + 20.0 + 30.0
6,2,target,64,64,(4;2;5),WS 1 (Port 1),190,300,300.0,30.0 + 40.0 + 30.0 + 10.0
7,0,return,64,64,WS 1 (Port 1),(1;0;1),302,377,377.0,30.0 + 15.0 + 30.0
8,1,target,52,52,(0;3;3),WS 1 (Port 2),245,340,340.0,30.0 + 25.0 + 30.0 + 10.0
9,1,return,52,52,WS 1 (Port 2),(1;0;0),348,423,423.0,30.0 + 15.0 + 30.0
10,2,reshuffle,239,50,(5;10;3),(0;3;3),375,495,495.0,30.0 + 60.0 + 30.0
11,0,target,50,50,(5;10;4),WS 1 (Port 1),447,602,602.0,30.0 + 85.0 + 30.0 + 10.0
12,0,return,50,50,WS 1 (Port 1),(1;1;2),610,690,690.0,30.0 + 20.0 + 30.0
13,1,reshuffle,150,24,(1;4;0),(0;3;2),443,525,525.0,30.0 + 22.0 + 30.0
14,2,reshuffle,35,24,(1;4;1),(0;3;1),505,575,575.0,30.0 + 10.0 + 30.0
15,1,target,24,24,(1;4;2),WS 1 (Port 2),535,640,640.0,30.0 + 35.0 + 30.0 + 10.0
16,1,return,24,24,WS 1 (Port 2),(1;1;1),648,728,728.0,30.0 + 20.0 + 30.0
17,2,reshuffle,226,8,(0;2;0),(0;3;0),580,645,645.0,30.0 + 5.0 + 30.0
18,2,reshuffle,394,8,(0;2;1),(0;6;6),650,730,730.0,30.0 + 20.0 + 30.0
19,0,reshuffle,148,8,(0;2;2),(0;6;5),700,780,780.0,30.0 + 20.0 + 30.0
20,1,reshuffle,287,8,(0;2;3),(0;6;4),738,818,818.0,30.0 + 20.0 + 30.0
21,2,reshuffle,16,8,(0;2;4),(0;6;3),768,848,848.0,30.0 + 20.0 + 30.0
22,0,reshuffle,302,8,(0;2;5),(0;6;2),800,880,880.0,30.0 + 20.0 + 30.0
23,1,target,8,8,(0;2;6),WS 1 (Port 1),838,928,928.0,30.0 + 20.0 + 30.0 + 10.0
24,0,return,8,8,WS 1 (Port 1),(0;2;6),936,1016,1016.0,30.0 + 20.0 + 30.0
