mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,reshuffle,375,116,(5;3;0),(0;0;5),40,140,140.0,30.0 + 40.0 + 30.0
2,1,reshuffle,218,116,(5;3;1),(0;0;4),70,170,170.0,30.0 + 40.0 + 30.0
3,2,reshuffle,163,116,(5;3;2),(0;0;3),100,200,200.0,30.0 + 40.0 + 30.0
4,0,reshuffle,149,116,(5;3;3),(0;0;2),180,280,280.0,30.0 + 40.0 + 30.0
5,1,target,116,116,(5;3;4),WS 1 (Port 1),210,330,330.0,30.0 + 50.0 + 30.0 + 10.0
6,0,return,116,116,WS 1 (Port 1),(0;0;1),370,440,440.0,30.0 + 10.0 + 30.0
7,2,reshuffle,34,3,(3;6;1),(0;0;0),245,470,470.0,30.0 + 165.0 + 30.0
8,1,target,3,3,(3;6;2),WS 1 (Port 1),375,500,500.0,30.0 + 55.0 + 30.0 + 10.0
9,0,return,3,3,WS 1 (Port 1),(0;1;5),514,589,589.0,30.0 + 15.0 + 30.0
10,2,reshuffle,37,111,(3;9;1),(0;1;4),530,645,645.0,30.0 + 55.0 + 30.0
11,1,reshuffle,6,111,(3;9;2),(0;1;3),560,675,675.0,30.0 + 55.0 + 30.0
12,0,reshuffle,337,111,(3;9;3),(0;1;2),644,759,759.0,30.0 + 55.0 + 30.0
13,2,reshuffle,191,111,(3;9;4),(0;1;1),700,815,815.0,30.0 + 55.0 + 30.0
14,1,reshuffle,144,111,(3;9;5),(0;1;0),730,845,845.0,30.0 + 55.0 + 30.0
15,0,target,111,111,(3;9;6),WS 1 (Port 1),814,954,954.0,30.0 + 70.0 + 30.0 + 10.0
16,0,return,111,111,WS 1 (Port 1),(1;0;1),970,1045,1045.0,30.0 + 15.0 + 30.0
