mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,reshuffle,383,157,(4;0;0),(0;0;5),20,100,100.0,30.0 + 20.0 + 30.0
2,1,reshuffle,226,157,(4;0;1),(0;0;4),50,130,130.0,30.0 + 20.0 + 30.0
3,2,reshuffle,171,157,(4;0;2),(0;0;3),80,160,160.0,30.0 + 20.0 + 30.0
4,0,target,157,157,(4;0;3),WS 2 (Port 1),120,225,225.0,30.0 + 35.0 + 30.0 + 10.0
5,0,return,157,157,WS 2 (Port 1),(0;0;2),227,302,302.0,30.0 + 15.0 + 30.0
6,1,reshuffle,384,158,(4;1;0),(0;0;1),155,332,332.0,30.0 + 117.0 + 30.0
7,2,reshuffle,227,158,(4;1;1),(0;0;0),185,362,362.0,30.0 + 117.0 + 30.0
8,0,reshuffle,172,158,(4;1;2),(0;1;5),327,407,407.0,30.0 + 20.0 + 30.0
9,1,target,158,158,(4;1;3),WS 2 (Port 1),357,467,467.0,30.0 + 40.0 + 30.0 + 10.0
10,0,return,158,158,WS 2 (Port 1),(0;1;4),471,551,551.0,30.0 + 20.0 + 30.0
11,1,reshuffle,395,103,(3;1;1),(0;1;3),492,581,581.0,30.0 + 29.0 + 30.0
12,2,reshuffle,329,103,(3;1;2),(0;1;2),522,611,611.0,30.0 + 29.0 + 30.0
13,0,reshuffle,238,103,(3;1;3),(0;1;1),566,641,641.0,30.0 + 15.0 + 30.0
14,1,reshuffle,183,103,(3;1;4),(0;1;0),596,671,671.0,30.0 + 15.0 + 30.0
15,2,reshuffle,136,103,(3;1;5),(0;2;5),626,706,706.0,30.0 + 20.0 + 30.0
16,0,target,103,103,(3;1;6),WS 2 (Port 1),656,761,761.0,30.0 + 35.0 + 30.0 + 10.0
17,0,return,103,103,WS 2 (Port 1),(1;0;1),773,853,853.0,30.0 + 20.0 + 30.0
18,1,reshuffle,393,134,(4;10;1),(0;2;4),736,856,856.0,30.0 + 60.0 + 30.0
19,2,reshuffle,327,134,(4;10;2),(0;2;3),766,886,886.0,30.0 + 60.0 + 30.0
20,1,reshuffle,236,134,(4;10;3),(0;2;2),916,1036,1036.0,30.0 + 60.0 + 30.0
21,0,reshuffle,181,134,(4;10;4),(0;2;1),946,1066,1066.0,30.0 + 60.0 + 30.0
22,2,target,134,134,(4;10;5),WS 2 (Port 1),976,1131,1131.0,30.0 + 85.0 + 30.0 + 10.0
23,0,return,134,134,WS 2 (Port 1),(1;0;0),1143,1223,1223.0,30.0 + 20.0 + 30.0
