mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,reshuffle,8,228,(5;2;0),(0;0;7),35,130,130.0,30.0 + 35.0 + 30.0
2,1,reshuffle,173,228,(5;2;1),(0;0;6),65,160,160.0,30.0 + 35.0 + 30.0
3,2,target,228,228,(5;2;2),WS 1 (Port 1),95,210,210.0,30.0 + 45.0 + 30.0 + 10.0
4,0,return,228,228,WS 1 (Port 1),(0;0;5),242,312,312.0,30.0 + 10.0 + 30.0
5,1,reshuffle,154,209,(4;10;1),(0;0;4),230,360,360.0,30.0 + 70.0 + 30.0
6,2,target,209,209,(4;10;2),WS 1 (Port 1),280,430,430.0,30.0 + 80.0 + 30.0 + 10.0
7,0,return,209,209,WS 1 (Port 1),(0;0;3),440,510,510.0,30.0 + 10.0 + 30.0
8,1,reshuffle,4,224,(5;6;0),(0;0;2),415,540,540.0,30.0 + 65.0 + 30.0
9,2,reshuffle,169,224,(5;6;1),(0;0;1),485,600,600.0,30.0 + 55.0 + 30.0
10,0,target,224,224,(5;6;2),WS 1 (Port 1),565,700,700.0,30.0 + 65.0 + 30.0 + 10.0
11,0,return,224,224,WS 1 (Port 1),(0;0;0),704,774,774.0,30.0 + 10.0 + 30.0
12,1,reshuffle,9,229,(5;1;0),(0;1;7),570,655,655.0,30.0 + 25.0 + 30.0
13,2,reshuffle,174,229,(5;1;1),(0;1;6),630,715,715.0,30.0 + 25.0 + 30.0
14,1,target,229,229,(5;1;2),WS 1 (Port 1),680,790,790.0,30.0 + 40.0 + 30.0 + 10.0
15,0,return,229,229,WS 1 (Port 1),(0;1;5),822,897,897.0,30.0 + 15.0 + 30.0
16,2,reshuffle,144,232,(3;9;1),(0;1;4),770,927,927.0,30.0 + 97.0 + 30.0
17,1,reshuffle,199,232,(3;9;2),(0;1;3),850,965,965.0,30.0 + 55.0 + 30.0
18,0,target,232,232,(3;9;3),WS 1 (Port 1),952,1092,1092.0,30.0 + 70.0 + 30.0 + 10.0
19,0,return,232,232,WS 1 (Port 1),(0;1;2),1124,1199,1199.0,30.0 + 15.0 + 30.0
20,2,target,11,11,(1;10;1),WS 2 (Port 1),977,1117,1117.0,30.0 + 70.0 + 30.0 + 10.0
21,1,return,11,11,WS 2 (Port 1),(0;1;1),1121,1229,1229.0,30.0 + 48.0 + 30.0
22,2,target,10,10,(5;0;0),WS 2 (Port 1),1147,1257,1257.0,30.0 + 40.0 + 30.0 + 10.0
23,0,return,10,10,WS 2 (Port 1),(0;1;0),1281,1361,1361.0,30.0 + 20.0 + 30.0
