mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,target,163,163,(4;1;1),WS 1 (Port 1),25,130,130.0,30.0 + 35.0 + 30.0 + 10.0
2,0,return,163,163,WS 1 (Port 1),(0;0;7),138,208,208.0,30.0 + 10.0 + 30.0
3,1,target,158,158,(4;6;1),WS 1 (Port 1),50,180,180.0,30.0 + 60.0 + 30.0 + 10.0
4,1,return,158,158,WS 1 (Port 1),(0;0;6),188,258,258.0,30.0 + 10.0 + 30.0
5,2,target,27,27,(2;5;1),WS 2 (Port 1),35,155,155.0,30.0 + 50.0 + 30.0 + 10.0
6,2,return,27,27,WS 2 (Port 1),(0;0;5),187,288,288.0,30.0 + 41.0 + 30.0
7,0,target,28,28,(2;4;1),WS 2 (Port 1),238,353,353.0,30.0 + 45.0 + 30.0 + 10.0
8,0,return,28,28,WS 2 (Port 1),(0;0;4),363,438,438.0,30.0 + 15.0 + 30.0
9,1,target,160,160,(4;4;1),WS 1 (Port 1),298,418,418.0,30.0 + 50.0 + 30.0 + 10.0
10,1,return,160,160,WS 1 (Port 1),(0;0;3),426,496,496.0,30.0 + 10.0 + 30.0
11,2,target,161,161,(4;3;1),WS 1 (Port 2),323,438,438.0,30.0 + 45.0 + 30.0 + 10.0
12,0,return,161,161,WS 1 (Port 2),(0;0;2),448,526,526.0,30.0 + 18.0 + 30.0
13,2,target,162,162,(4;2;1),WS 1 (Port 1),468,578,578.0,30.0 + 40.0 + 30.0 + 10.0
14,0,return,162,162,WS 1 (Port 1),(0;0;1),586,656,656.0,30.0 + 10.0 + 30.0
15,1,target,164,164,(4;0;1),WS 1 (Port 2),516,616,616.0,30.0 + 30.0 + 30.0 + 10.0
16,1,return,164,164,WS 1 (Port 2),(0;0;0),624,694,694.0,30.0 + 10.0 + 30.0
