mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,reshuffle,31,105,(3;3;1),(0;0;5),30,120,120.0,30.0 + 30.0 + 30.0
2,1,reshuffle,0,105,(3;3;2),(0;0;4),60,150,150.0,30.0 + 30.0 + 30.0
3,2,reshuffle,331,105,(3;3;3),(0;0;3),90,180,180.0,30.0 + 30.0 + 30.0
4,0,reshuffle,185,105,(3;3;4),(0;0;2),150,240,240.0,30.0 + 30.0 + 30.0
5,1,reshuffle,138,105,(3;3;5),(0;0;1),180,270,270.0,30.0 + 30.0 + 30.0
6,2,target,105,105,(3;3;6),WS 2 (Port 1),210,325,325.0,30.0 + 45.0 + 30.0 + 10.0
7,0,return,105,105,WS 2 (Port 1),(0;0;0),335,410,410.0,30.0 + 15.0 + 30.0
8,1,reshuffle,63,10,(2;2;2),(0;1;5),290,365,365.0,30.0 + 15.0 + 30.0
9,2,reshuffle,41,10,(2;2;3),(0;1;4),350,425,425.0,30.0 + 15.0 + 30.0
10,1,target,10,10,(2;2;4),WS 2 (Port 1),380,485,485.0,30.0 + 35.0 + 30.0 + 10.0
11,0,return,10,10,WS 2 (Port 1),(0;1;3),487,567,567.0,30.0 + 20.0 + 30.0
12,2,reshuffle,378,152,(5;6;0),(0;1;2),475,597,597.0,30.0 + 62.0 + 30.0
13,1,reshuffle,221,152,(5;6;1),(0;1;1),545,655,655.0,30.0 + 50.0 + 30.0
14,0,reshuffle,166,152,(5;6;2),(0;1;0),617,727,727.0,30.0 + 50.0 + 30.0
15,2,target,152,152,(5;6;3),WS 2 (Port 1),647,787,787.0,30.0 + 70.0 + 30.0 + 10.0
16,0,return,152,152,WS 2 (Port 1),(1;0;1),835,915,915.0,30.0 + 20.0 + 30.0
