mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,reshuffle,7,172,(5;3;0),(0;0;7),40,140,140.0,30.0 + 40.0 + 30.0
2,1,target,172,172,(5;3;1),WS 1 (Port 1),70,190,190.0,30.0 + 50.0 + 30.0 + 10.0
3,0,return,172,172,WS 1 (Port 1),(0;0;6),250,320,320.0,30.0 + 10.0 + 30.0
4,1,reshuffle,31,75,(2;1;1),(0;0;5),205,350,350.0,30.0 + 85.0 + 30.0
5,2,reshuffle,53,75,(2;1;2),(0;0;4),235,380,380.0,30.0 + 85.0 + 30.0
6,0,target,75,75,(2;1;3),WS 1 (Port 1),335,430,430.0,30.0 + 25.0 + 30.0 + 10.0
7,0,return,75,75,WS 1 (Port 1),(0;0;3),434,504,504.0,30.0 + 10.0 + 30.0
8,1,reshuffle,154,209,(4;10;1),(0;0;2),420,550,550.0,30.0 + 70.0 + 30.0
9,2,target,209,209,(4;10;2),WS 1 (Port 1),450,600,600.0,30.0 + 80.0 + 30.0 + 10.0
10,0,return,209,209,WS 1 (Port 1),(0;0;1),604,674,674.0,30.0 + 10.0 + 30.0
11,1,reshuffle,97,119,(2;1;4),(0;0;0),565,704,704.0,30.0 + 79.0 + 30.0
12,2,target,119,119,(2;1;5),WS 2 (Port 1),615,715,715.0,30.0 + 30.0 + 30.0 + 10.0
13,0,return,119,119,WS 2 (Port 1),(0;1;7),735,815,815.0,30.0 + 20.0 + 30.0
