mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,reshuffle,61,39,(2;0;2),(0;0;5),10,80,80.0,30.0 + 10.0 + 30.0
2,1,target,39,39,(2;0;3),WS 2 (Port 1),40,135,135.0,30.0 + 25.0 + 30.0 + 10.0
3,0,return,39,39,WS 2 (Port 1),(0;0;4),143,218,218.0,30.0 + 15.0 + 30.0
4,1,reshuffle,62,40,(2;1;2),(0;0;3),155,248,248.0,30.0 + 33.0 + 30.0
5,2,target,40,40,(2;1;3),WS 2 (Port 1),185,285,285.0,30.0 + 30.0 + 30.0 + 10.0
6,0,return,40,40,WS 2 (Port 1),(0;0;2),293,368,368.0,30.0 + 15.0 + 30.0
7,1,target,36,36,(3;8;1),WS 2 (Port 1),303,443,443.0,30.0 + 70.0 + 30.0 + 10.0
8,0,return,36,36,WS 2 (Port 1),(0;0;1),451,526,526.0,30.0 + 15.0 + 30.0
9,2,target,37,37,(3;9;1),WS 2 (Port 1),350,495,495.0,30.0 + 75.0 + 30.0 + 10.0
10,1,return,37,37,WS 2 (Port 1),(0;0;0),503,578,578.0,30.0 + 15.0 + 30.0
11,2,target,38,38,(3;10;1),WS 2 (Port 1),565,715,715.0,30.0 + 80.0 + 30.0 + 10.0
12,0,return,38,38,WS 2 (Port 1),(0;1;5),723,803,803.0,30.0 + 20.0 + 30.0
13,1,target,33,33,(3;5;1),WS 2 (Port 2),618,743,743.0,30.0 + 55.0 + 30.0 + 10.0
14,1,return,33,33,WS 2 (Port 2),(0;1;4),747,833,833.0,30.0 + 26.0 + 30.0
15,2,target,34,34,(3;6;1),WS 2 (Port 1),765,895,895.0,30.0 + 60.0 + 30.0 + 10.0
16,0,return,34,34,WS 2 (Port 1),(0;1;3),903,983,983.0,30.0 + 20.0 + 30.0
17,1,target,35,35,(3;7;1),WS 2 (Port 1),878,1013,1013.0,30.0 + 65.0 + 30.0 + 10.0
18,0,return,35,35,WS 2 (Port 1),(0;1;2),1021,1101,1101.0,30.0 + 20.0 + 30.0
19,2,reshuffle,58,27,(1;8;3),(0;1;1),945,1131,1131.0,30.0 + 126.0 + 30.0
20,1,target,27,27,(1;8;4),WS 2 (Port 1),1063,1193,1193.0,30.0 + 60.0 + 30.0 + 10.0
21,0,return,27,27,WS 2 (Port 1),(0;1;0),1221,1301,1301.0,30.0 + 20.0 + 30.0
