mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,reshuffle,373,147,(5;1;0),(0;0;5),30,120,120.0,30.0 + 30.0 + 30.0
2,1,reshuffle,216,147,(5;1;1),(0;0;4),60,150,150.0,30.0 + 30.0 + 30.0
3,2,reshuffle,161,147,(5;1;2),(0;0;3),90,180,180.0,30.0 + 30.0 + 30.0
4,0,target,147,147,(5;1;3),WS 2 (Port 1),150,265,265.0,30.0 + 45.0 + 30.0 + 10.0
5,0,return,147,147,WS 2 (Port 1),(0;0;2),305,380,380.0,30.0 + 15.0 + 30.0
6,1,target,75,75,(1;3;2),WS 1 (Port 1),170,270,270.0,30.0 + 30.0 + 30.0 + 10.0
7,1,return,75,75,WS 1 (Port 1),(0;0;1),278,410,410.0,30.0 + 72.0 + 30.0
8,2,target,76,76,(1;4;2),WS 1 (Port 2),205,310,310.0,30.0 + 35.0 + 30.0 + 10.0
9,2,return,76,76,WS 1 (Port 2),(0;0;0),324,440,440.0,30.0 + 56.0 + 30.0
