mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,target,23,23,(4;5;0),WS 2 (Port 1),45,175,175.0,30.0 + 60.0 + 30.0 + 10.0
2,0,return,23,23,WS 2 (Port 1),(1;0;1),179,259,259.0,30.0 + 20.0 + 30.0
3,1,target,79,79,(2;0;1),WS 2 (Port 2),10,105,105.0,30.0 + 25.0 + 30.0 + 10.0
4,1,return,79,79,WS 2 (Port 2),(1;0;0),113,289,289.0,30.0 + 116.0 + 30.0
5,2,reshuffle,52,146,(0;3;3),(0;2;4),15,80,80.0,30.0 + 5.0 + 30.0
6,2,reshuffle,371,146,(0;3;4),(0;2;3),85,150,150.0,30.0 + 5.0 + 30.0
7,2,target,146,146,(0;3;5),WS 2 (Port 1),155,255,255.0,30.0 + 30.0 + 30.0 + 10.0
8,2,return,146,146,WS 2 (Port 1),(0;2;2),259,344,344.0,30.0 + 25.0 + 30.0
9,0,reshuffle,87,197,(4;3;0),(0;2;1),289,374,374.0,30.0 + 25.0 + 30.0
10,1,reshuffle,204,197,(4;3;1),(0;2;0),319,404,404.0,30.0 + 25.0 + 30.0
11,2,target,197,197,(4;3;2),WS 2 (Port 1),369,489,489.0,30.0 + 50.0 + 30.0 + 10.0
12,0,return,197,197,WS 2 (Port 1),(1;1;2),493,578,578.0,30.0 + 25.0 + 30.0
