mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,reshuffle,14,102,(1;7;1),(0;0;7),40,140,140.0,30.0 + 40.0 + 30.0
2,1,reshuffle,36,102,(1;7;2),(0;0;6),70,170,170.0,30.0 + 40.0 + 30.0
3,2,reshuffle,58,102,(1;7;3),(0;0;5),100,200,200.0,30.0 + 40.0 + 30.0
4,0,reshuffle,80,102,(1;7;4),(0;0;4),180,280,280.0,30.0 + 40.0 + 30.0
5,1,target,102,102,(1;7;5),WS 1 (Port 1),210,330,330.0,30.0 + 50.0 + 30.0 + 10.0
6,0,return,102,102,WS 1 (Port 1),(0;0;3),334,404,404.0,30.0 + 10.0 + 30.0
7,1,reshuffle,31,119,(2;1;1),(0;0;2),345,434,434.0,30.0 + 29.0 + 30.0
8,2,reshuffle,53,119,(2;1;2),(0;0;1),375,464,464.0,30.0 + 29.0 + 30.0
9,0,reshuffle,75,119,(2;1;3),(0;0;0),419,494,494.0,30.0 + 15.0 + 30.0
10,1,reshuffle,97,119,(2;1;4),(0;1;7),449,519,519.0,30.0 + 10.0 + 30.0
11,2,target,119,119,(2;1;5),WS 2 (Port 1),479,579,579.0,30.0 + 30.0 + 30.0 + 10.0
12,0,return,119,119,WS 2 (Port 1),(0;1;6),601,681,681.0,30.0 + 20.0 + 30.0
13,1,reshuffle,18,128,(1;3;1),(0;1;5),534,711,711.0,30.0 + 117.0 + 30.0
14,2,reshuffle,40,128,(1;3;2),(0;1;4),604,741,741.0,30.0 + 77.0 + 30.0
15,0,reshuffle,62,128,(1;3;3),(0;1;3),696,771,771.0,30.0 + 15.0 + 30.0
16,1,reshuffle,84,128,(1;3;4),(0;1;2),726,801,801.0,30.0 + 15.0 + 30.0
17,2,reshuffle,106,128,(1;3;5),(0;1;1),756,831,831.0,30.0 + 15.0 + 30.0
18,0,target,128,128,(1;3;6),WS 1 (Port 1),786,886,886.0,30.0 + 30.0 + 30.0 + 10.0
19,0,return,128,128,WS 1 (Port 1),(0;1;0),896,971,971.0,30.0 + 15.0 + 30.0
20,1,target,3,3,(5;7;0),WS 1 (Port 1),856,996,996.0,30.0 + 70.0 + 30.0 + 10.0
21,0,return,3,3,WS 1 (Port 1),(1;0;0),1012,1087,1087.0,30.0 + 15.0 + 30.0
22,2,target,5,5,(5;5;0),WS 1 (Port 2),876,1006,1006.0,30.0 + 60.0 + 30.0 + 10.0
23,1,return,5,5,WS 1 (Port 2),(0;2;7),1022,1102,1102.0,30.0 + 20.0 + 30.0
24,2,target,8,8,(5;2;0),WS 1 (Port 1),1041,1156,1156.0,30.0 + 45.0 + 30.0 + 10.0
25,0,return,8,8,WS 1 (Port 1),(0;2;6),1160,1240,1240.0,30.0 + 20.0 + 30.0
