mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,reshuffle,275,20,(0;4;0),(0;2;4),20,90,90.0,30.0 + 10.0 + 30.0
2,1,reshuffle,184,20,(0;4;1),(0;2;3),50,120,120.0,30.0 + 10.0 + 30.0
3,2,reshuffle,92,20,(0;4;2),(0;2;2),80,150,150.0,30.0 + 10.0 + 30.0
4,0,target,20,20,(0;4;3),WS 1 (Port 1),110,210,210.0,30.0 + 30.0 + 30.0 + 10.0
5,0,return,20,20,WS 1 (Port 1),(1;0;1),214,289,289.0,30.0 + 15.0 + 30.0
6,1,reshuffle,87,10,(4;3;0),(0;2;1),145,230,230.0,30.0 + 25.0 + 30.0
7,2,reshuffle,204,10,(4;3;1),(0;2;0),175,260,260.0,30.0 + 25.0 + 30.0
8,1,reshuffle,197,10,(4;3;2),(0;3;2),255,335,335.0,30.0 + 20.0 + 30.0
9,2,reshuffle,80,10,(4;3;3),(0;3;1),285,365,365.0,30.0 + 20.0 + 30.0
10,0,reshuffle,253,10,(4;3;4),(0;3;0),319,399,399.0,30.0 + 20.0 + 30.0
11,1,reshuffle,113,10,(4;3;5),(0;4;3),355,440,440.0,30.0 + 25.0 + 30.0
12,2,target,10,10,(4;3;6),WS 1 (Port 1),385,500,500.0,30.0 + 45.0 + 30.0 + 10.0
13,0,return,10,10,WS 1 (Port 1),(1;0;0),504,579,579.0,30.0 + 15.0 + 30.0
14,1,reshuffle,150,24,(1;4;0),(0;4;2),445,510,510.0,30.0 + 5.0 + 30.0
15,1,reshuffle,35,24,(1;4;1),(0;4;1),515,580,580.0,30.0 + 5.0 + 30.0
16,2,target,24,24,(1;4;2),WS 1 (Port 1),545,650,650.0,30.0 + 35.0 + 30.0 + 10.0
17,0,return,24,24,WS 1 (Port 1),(1;1;2),654,734,734.0,30.0 + 20.0 + 30.0
18,1,reshuffle,386,75,(1;2;4),(0;4;0),595,670,670.0,30.0 + 15.0 + 30.0
19,2,reshuffle,186,75,(1;2;5),(0;6;6),665,750,750.0,30.0 + 25.0 + 30.0
20,1,reshuffle,395,75,(1;2;6),(0;6;5),695,780,780.0,30.0 + 25.0 + 30.0
21,0,target,75,75,(1;2;7),WS 1 (Port 1),739,834,834.0,30.0 + 25.0 + 30.0 + 10.0
22,0,return,75,75,WS 1 (Port 1),(1;1;1),838,918,918.0,30.0 + 20.0 + 30.0
23,2,reshuffle,174,118,(2;3;2),(0;6;4),775,860,860.0,30.0 + 25.0 + 30.0
24,1,reshuffle,349,118,(2;3;3),(0;6;3),805,890,890.0,30.0 + 25.0 + 30.0
25,2,reshuffle,33,118,(2;3;4),(0;6;2),885,970,970.0,30.0 + 25.0 + 30.0
26,1,reshuffle,263,118,(2;3;5),(0;6;1),915,1000,1000.0,30.0 + 25.0 + 30.0
27,0,target,118,118,(2;3;6),WS 1 (Port 1),945,1050,1050.0,30.0 + 35.0 + 30.0 + 10.0
28,0,return,118,118,WS 1 (Port 1),(1;1;0),1054,1134,1134.0,30.0 + 20.0 + 30.0
