mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,reshuffle,387,128,(4;4;1),(0;0;5),40,140,140.0,30.0 + 40.0 + 30.0
2,1,reshuffle,321,128,(4;4;2),(0;0;4),70,170,170.0,30.0 + 40.0 + 30.0
3,2,reshuffle,230,128,(4;4;3),(0;0;3),100,200,200.0,30.0 + 40.0 + 30.0
4,0,reshuffle,175,128,(4;4;4),(0;0;2),180,280,280.0,30.0 + 40.0 + 30.0
5,1,target,128,128,(4;4;5),WS 2 (Port 1),210,335,335.0,30.0 + 55.0 + 30.0 + 10.0
6,0,return,128,128,WS 2 (Port 1),(0;0;1),379,454,454.0,30.0 + 15.0 + 30.0
7,2,reshuffle,392,180,(4;9;1),(0;0;0),265,484,484.0,30.0 + 159.0 + 30.0
8,1,reshuffle,326,180,(4;9;2),(0;1;5),405,525,525.0,30.0 + 60.0 + 30.0
9,0,reshuffle,235,180,(4;9;3),(0;1;4),519,639,639.0,30.0 + 60.0 + 30.0
10,2,target,180,180,(4;9;4),WS 2 (Port 1),549,699,699.0,30.0 + 80.0 + 30.0 + 10.0
11,0,return,180,180,WS 2 (Port 1),(0;1;3),819,899,899.0,30.0 + 20.0 + 30.0
