Combo_Name,Selection_Run_ID,Number_of_Tasks,Makespan,CPU_Time
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260312183606,5,227.0,0.015625
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260312183610,6,305.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260312183614,4,287.0,0.015625
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260312183617,3,221.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260312183621,4,213.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260312183624,2,179.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260312183626,7,413.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260312183629,6,201.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260312183633,35,1534.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260312183649,5,299.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260312183652,10,561.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260312183658,11,553.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260312183702,5,267.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260312183706,72,3432.0,0.015625
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260312183729,16,1000.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260312183734,4,281.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260312183737,5,307.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260312183740,3,225.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260312183744,12,742.0,0.015625
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260312183750,8,458.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260312183756,13,562.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260312183801,29,1383.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260312183811,11,495.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260312183817,8,339.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260312183822,2,167.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260312183824,5,209.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260312183827,2,285.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260312183830,4,213.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260312183832,13,539.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260312183834,4,213.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260312183837,34,1613.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260312183847,5,317.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260312183850,2,173.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260312183853,15,708.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260312183900,7,393.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260312183902,24,1218.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260312183907,10,410.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260312183910,6,413.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260312183914,5,253.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260312183917,6,509.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260312183920,6,409.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260312183924,3,225.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260312183927,3,199.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260312183930,20,848.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260312183937,2,164.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260312183940,8,548.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260312183945,3,201.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260312183947,4,213.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260312183951,18,876.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260312184001,8,448.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260312184005,6,201.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260312184009,11,531.0,0.015625
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260312184015,2,251.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260312184017,9,436.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260312184023,7,346.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260312184028,24,1096.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260312184038,12,704.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260312184044,2,209.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260312184046,3,211.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260312184049,4,223.0,0.015625
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260312184052,2,169.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260312184055,3,211.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260312184058,14,668.0,0.015625
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260312184104,26,1254.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260312184107,8,522.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260312184111,2,277.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260312184114,4,217.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260312184117,13,516.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260312184124,4,213.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260312184128,4,213.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260312184131,2,179.0,0.015625
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260312184133,14,744.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260312184137,6,211.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260312184142,4,201.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260312184145,4,217.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260312184149,3,211.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260312184152,6,204.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260312184156,5,373.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260312184159,5,213.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260312184203,5,321.0,0.015625
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260312184206,4,249.0,0.015625
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260312184207,4,313.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260312184211,4,201.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260312184214,9,458.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260312184220,22,982.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260312184231,9,574.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260312184236,6,207.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260312184239,5,209.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260312184242,7,449.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260312184246,4,211.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260312184249,4,217.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260312184253,4,207.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260312184256,7,361.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260312184300,5,283.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260312184304,5,313.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260312184306,27,1407.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260312184312,4,211.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260312184316,5,219.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260312184319,6,167.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260312184324,9,544.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260312184328,4,197.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260312184331,6,217.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260312184335,3,211.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260312184338,10,538.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260312184342,4,207.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260312184346,7,409.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260312184350,4,203.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260312184353,6,505.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260312184356,5,225.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260312184400,3,293.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260312184403,15,716.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260312184409,11,594.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260312184415,4,211.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260312184418,7,418.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260312184423,4,337.0,0.015625
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260312184426,4,341.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260312184429,5,209.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260312184433,2,285.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260312184435,4,211.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260312184439,10,472.0,0.0
2x2_slot_random_place_random_1_grasp_ver3_grasp_ver3,20260312184440,4,295.0,0.015625
