mission_no,agv_id,mission_type,container_id,related_target_id,src_pos,dst_pos,start_s,end_s,makespan,duration_breakdown
1,0,target,31,31,(2;1;1),WS 2 (Port 1),15,115,115.0,30.0 + 30.0 + 30.0 + 10.0
2,0,return,31,31,WS 2 (Port 1),(0;0;7),125,200,200.0,30.0 + 15.0 + 30.0
3,1,reshuffle,15,180,(1;6;1),(0;0;6),35,230,230.0,30.0 + 135.0 + 30.0
4,2,reshuffle,37,180,(1;6;2),(0;0;5),65,260,260.0,30.0 + 135.0 + 30.0
5,0,reshuffle,59,180,(1;6;3),(0;0;4),235,330,330.0,30.0 + 35.0 + 30.0
6,1,reshuffle,81,180,(1;6;4),(0;0;3),265,360,360.0,30.0 + 35.0 + 30.0
7,2,reshuffle,103,180,(1;6;5),(0;0;2),295,390,390.0,30.0 + 35.0 + 30.0
8,0,reshuffle,125,180,(1;6;6),(0;0;1),365,460,460.0,30.0 + 35.0 + 30.0
9,1,target,180,180,(1;6;7),WS 2 (Port 1),395,515,515.0,30.0 + 50.0 + 30.0 + 10.0
10,0,return,180,180,WS 2 (Port 1),(0;0;0),519,594,594.0,30.0 + 15.0 + 30.0
11,2,reshuffle,53,75,(2;1;2),(0;1;7),405,475,475.0,30.0 + 10.0 + 30.0
12,2,target,75,75,(2;1;3),WS 2 (Port 1),485,585,585.0,30.0 + 30.0 + 30.0 + 10.0
13,1,return,75,75,WS 2 (Port 1),(0;1;6),593,673,673.0,30.0 + 20.0 + 30.0
14,2,target,24,24,(2;8;1),WS 2 (Port 1),640,775,775.0,30.0 + 65.0 + 30.0 + 10.0
15,0,return,24,24,WS 2 (Port 1),(0;1;5),785,865,865.0,30.0 + 20.0 + 30.0
16,1,reshuffle,32,76,(2;0;1),(0;1;4),688,895,895.0,30.0 + 147.0 + 30.0
17,2,reshuffle,54,76,(2;0;2),(0;1;3),790,925,925.0,30.0 + 75.0 + 30.0
18,0,target,76,76,(2;0;3),WS 2 (Port 1),880,975,975.0,30.0 + 25.0 + 30.0 + 10.0
19,0,return,76,76,WS 2 (Port 1),(0;1;2),985,1065,1065.0,30.0 + 20.0 + 30.0
